Date,UNI_returns,AAVE_returns,MKR_returns,SNX_returns,COMP_returns
2020-12-22,-0.028720641512520628,-0.01577273321789896,0.002361441118962082,0.06395845582830506,-0.02488836995411825
2020-12-23,-0.0023608201649588656,-0.03975340163253038,-0.01155745751631243,0.17926869283459146,-0.042681083555630384
2020-12-24,-0.05865238326771249,-0.024841147585335732,-0.030478646753366756,-0.0673176415348764,-0.044247469327379996
2020-12-25,0.044743199900020736,0.028101594112148076,0.041537010887978676,0.04037958131239039,0.044573679107955844
2020-12-26,-0.00014951467536661323,-0.017636295060565743,0.0005522083362115016,0.09609164611170429,-0.03852535133136781
2020-12-27,0.016385271200360263,-0.0029866363917460115,0.03859415113411058,-0.0031896547272984854,0.005412271680048875
2020-12-28,0.06830192676640201,0.07211589301802168,0.053689338858551316,0.0050672022646400805,0.03099431459730262
2020-12-29,-0.04253338327971268,-0.05075979035122169,-0.03177495039459577,-0.04108611829057751,-0.004214114149342696
2020-12-30,0.06714535854903492,0.04708892070257353,-3.640982497721268e-06,-0.033153031458714066,0.09786881368299771
2020-12-31,0.18765635333699415,0.018435673995224944,0.008841673959689933,-0.01001984977172643,-0.004268756609001612
2021-01-01,0.07927668911249741,0.05281708777886229,0.03221880360957852,0.055828383054497444,-0.0216711702972171
2021-01-02,-0.03904856710223592,-0.017684925136255525,0.004872098955638116,0.05692487352613762,-0.020444875073883706
2021-01-03,0.05874766008792354,0.013022751915200192,0.11312592909933339,0.036155884671494665,-0.001291216698863562
2021-01-04,0.08844435502319059,0.1758255099960846,0.034247994244114954,0.16439463777981334,0.04446861529952728
2021-01-05,0.07194802958596291,0.1121820245684213,0.036597810578850476,0.2038215741446061,0.05604563976208188
2021-01-06,0.06590359069332119,0.014656893781781921,0.2433481761168641,0.03908537305367732,0.08111532658661247
2021-01-07,0.009199309885549845,0.02210684477306657,0.23508842890650605,-0.022475412828605212,0.05213640002373432
2021-01-08,-0.05060493367634433,-0.05806037187073432,-0.027315737496549475,-0.036823514932601276,-0.06568134182396812
2021-01-09,0.013765913548718478,0.01876658021517552,0.15552127833090057,0.02454962644825076,0.03645356639861297
2021-01-10,0.017693865328127778,0.10074159504524949,0.39303120944264713,0.13408650880012507,0.11456452697416486
2021-01-11,-0.15493366663491037,-0.11174564432800638,-0.23597829728887187,-0.09544700704269704,-0.13787709248284064
2021-01-12,0.03358532162664973,0.09782297233025039,0.1346754694737904,0.14673309381524513,0.12364001419453396
2021-01-13,0.0759314159575959,0.11803145364022116,0.0010023339989155833,0.07383575730864944,0.0852331487056519
2021-01-14,0.11943508418271098,0.06564515307421814,0.047735151185611224,-0.008149328736638872,0.048955549767675244
2021-01-15,0.08296678472941421,0.062125137669412744,-0.015516217369564211,-0.03341571611525895,-0.04018393023385425
2021-01-16,0.1219406364165041,0.20715856355266937,0.002551175602881539,0.09979594069436981,0.035726263785443635
2021-01-17,0.08582796696603245,0.01685888277787173,-0.04150982701890171,-0.03504251916194523,0.007922131252862119
2021-01-18,0.05293708592423241,-0.0030191645047176197,-0.027165019585997374,-0.014580852319774684,0.05192223388631345
2021-01-19,0.005690756949683351,0.059475464314304505,0.02050022198111945,0.040685815545903115,0.0042841468696679375
2021-01-20,-0.07500808474028131,-0.06270599866730753,-0.05851805021049994,-0.05741182208889861,-0.06735601253090406
2021-01-21,-0.027394357370907896,-0.060089368410646604,-0.06166442040666742,-0.06855451493401898,-0.08665055559243051
2021-01-22,0.01785434214039805,0.04462568863100791,-0.004043474433613081,-0.016633886244732166,0.023828427544728248
2021-01-23,0.08803394955043764,0.10012172207160441,0.09770294329249585,0.07331427733988538,0.048498182037796544
2021-01-24,0.1593509602319234,0.20555757322111723,0.015232943281192624,0.1133701406261245,0.08002479322094036
2021-01-25,0.12215451194122307,0.05679052195429635,0.010587584538752859,0.025278286946179174,0.06565106775377205
2021-01-26,0.08422396094753415,0.01775173199624258,-0.03990782038689,-0.0510683703298217,-0.06358180287777859
2021-01-27,0.10153034421075624,0.04808829007053661,-0.009576700475790956,0.008425439292579329,0.015078453066768471
2021-01-28,0.027200467464931766,0.04832291177738046,0.016239980581069124,0.018323196717128676,0.0658639108206831
2021-01-29,0.02165305516530469,0.003972312598073291,0.002991309788596963,0.008191987747954155,0.047550677133819
2021-01-30,0.11498420439591794,0.028940840235354814,0.04359483698792199,0.040041912983245886,0.24115309237050875
2021-01-31,0.13429043740857805,0.018389758800629874,0.0252239237031342,0.060328480310009924,0.029958934213846655
2021-02-01,-0.012435993665629308,-0.029946335239799393,-0.018379752455956466,-0.05344471112181037,0.09137936074864883
2021-02-02,0.028314826529962644,-0.004757424525213327,0.09544114573838591,-0.023290678309759172,-0.009797610151949798
2021-02-03,0.02851152227527831,0.1120985310535969,0.0535426696098531,0.023389843233090124,0.020728548167733285
2021-02-04,0.05436578171091422,0.3584441532610638,0.07072838718323671,0.0778284104986986,0.20431348237352132
2021-02-05,0.0012407855409566348,0.12897467069062007,0.3880678987914752,0.15355497665316964,0.16005181221525233
2021-02-06,-0.036622283569275216,-0.05473521361808387,0.019626039196499523,-0.025106203778984204,-0.05189356723919181
2021-02-07,-0.07420264896635587,-0.05904575526434397,-0.04481366670792597,-0.058816321203251976,-0.0668817869812155
2021-02-08,0.03659172296283697,0.11454496124551339,0.0450203100472204,0.06439800722215305,0.06534890636675383
2021-02-09,0.009603546462656043,-0.011252220340648877,-0.01605825775369163,0.06329807847904756,-0.011242840167441148
2021-02-10,0.07606221862505347,0.07569454440439904,0.00990131748154588,0.14575613703273582,0.053094842830325506
2021-02-11,-0.0036370864159149807,-0.0057163454300042105,-0.00821593779060692,0.007316134158135812,-0.0047317771087243
2021-02-12,0.08815470461527863,-0.009414892413812215,0.04505236076874142,0.029503296905427856,0.08464319977019352
2021-02-13,-0.010030828892841237,-0.019075597503090846,0.00863564223105806,0.004026166403324094,0.004008042944652956
2021-02-14,-0.02891965540996455,-0.04945590657038701,-0.035077883231557694,-0.02715648556326089,-0.06814619519509968
2021-02-15,-0.06582344345338476,-0.043993388124494937,-0.04409052740609454,-0.04151198223501096,-0.059847036720179436
2021-02-16,0.019098465933169217,-0.03031291928389468,0.021472456781148175,-0.0028505699385760197,0.011706032110066378
2021-02-17,-0.006468443830713322,-0.03666629373313868,-0.0012831092868880178,-0.04671862972871266,-0.04871552920332867
2021-02-18,0.044747372096575644,0.06349185871905672,0.04835762762541207,0.008307830203785116,0.042519418437696244
2021-02-19,-0.04227854733495229,-0.0635887397442032,-0.02250002899399861,-0.050417883492736015,-0.008849479796839699
2021-02-20,0.2884903429247163,0.06693891144313202,0.06190621511475425,0.07179551378637061,0.0313870970434853
2021-02-21,0.13410527215207613,-0.040740937863262605,-0.026531233801060483,-0.04500605517132239,-0.034980203946917476
2021-02-22,-0.09039003209205354,-0.05299905198819399,-0.0812250128594898,-0.08132466921753756,-0.048899701544594554
2021-02-23,-0.14455544409574772,-0.17183221554627592,-0.14093597138426128,-0.16089107368709032,-0.13714010268715116
2021-02-24,0.10932882442293956,0.10521616878712226,0.10392883562673139,0.10290961719839387,0.1468061996967891
2021-02-25,-0.027991388176952348,-0.0357130764336262,-0.0389631869843452,0.03726959405042907,0.015551126001349891
2021-02-26,-0.08250321005022287,-0.10279066926439318,-0.09406312334340616,-0.09525040897634285,-0.09135072225688945
2021-02-27,0.03657169542707672,0.026095004299473867,0.004087043605679241,0.04797114844416117,0.045921543170709844
2021-02-28,-0.0804159714091024,-0.043696285196319073,-0.05437435322251438,-0.08403767336492529,-0.09111703846168961
2021-03-01,0.07861382900645708,0.15371689493022456,0.13759885820766637,0.12074784779197922,0.17103114037184208
2021-03-02,0.09733249424744428,0.043334261518937156,0.007636788738926814,0.11177197682160345,0.14025060056242733
2021-03-03,0.011624647422556533,0.032811709343588236,0.03498950467367146,0.05522060256812655,-0.0026868089789421346
2021-03-04,0.05700753199822217,-0.03803213352312462,-0.04839740522176805,-0.026853478764798044,-0.04659727146896597
2021-03-05,-0.013189657697877943,-0.0760931213775875,-0.02754259654106095,-0.08674408388751609,-0.04610140554594311
2021-03-06,0.029718350099240842,0.030622981209370792,0.026120980198352184,0.009606534173385528,0.06694913751451748
2021-03-07,0.1060161773844841,0.08702957663020672,0.025127070215864356,0.02141641178083309,-0.008860521666881116
2021-03-08,0.06750452656890515,0.02131090897116583,-0.024400778659141698,-0.0029032666605302015,-0.023241344672789932
2021-03-09,-0.004185751706199281,0.050024532610105865,0.026664940620766187,0.03724396005072372,0.024220804823724906
2021-03-10,-0.04298201988206252,-0.007317298953994467,0.01296220591062669,0.015813982260025616,-0.011992342586487625
2021-03-11,-0.03186264043215414,-0.052581693975432664,-0.018070704675823612,-0.04438327223016625,-0.022186998245539602
2021-03-12,0.00028750094721718966,-0.051994532854648945,-0.0031477252143391476,-0.07295639954898592,-0.03707440999256206
2021-03-13,0.047354598218140254,0.022658616778393315,-0.014861708901611093,0.011394767921527382,-0.009883822711917567
2021-03-14,-0.001475537046689901,-0.002707872203950079,-0.009868938177285846,-0.0122697386785523,0.004790956537138458
2021-03-15,-0.055271044608296904,-0.04381618553146671,-0.05130962871180622,-0.035361576206643486,-0.030791788992607594
2021-03-16,-0.04121683976152535,-0.021191405831356924,0.0062911831902028315,-0.02331431037877696,-0.0070212940365822485
2021-03-17,0.047286135524216455,0.006832285335785615,0.02525219185452854,-0.0072050547170179335,-0.007251949355192244
2021-03-18,0.005540346790234185,0.008049119789532044,0.019605978936564794,0.030799424471869008,0.019061246802733578
2021-03-19,0.02527975271320182,-0.004399041097062462,-0.015709905927917767,0.007905998972122408,-0.004098976416711753
2021-03-20,0.05990583506433933,0.03601021051153541,0.028384630464718175,0.0820784300904307,-0.008979192087302357
2021-03-21,-0.02757379016176087,-0.03949428308137781,-0.020696506341528198,-0.05363350477354145,-0.04227542262960249
2021-03-22,0.030974891235541202,-0.017306720213411952,-0.026566688924706594,-0.017183533201406642,-0.034019924422827974
2021-03-23,-0.006477844494282348,-0.06622770828838476,-0.04514046313621001,-0.075861321372369,-0.04277195719338078
2021-03-24,-0.08469005166765409,-0.008030238758986674,0.013873684800092434,-0.026842747977751102,-0.03050211580258222
2021-03-25,-0.11111459401800972,-0.05573237852107937,-0.05824180879019902,-0.07187697129091908,-0.05487983780520278
2021-03-26,0.030802701420545642,0.09820644820785684,0.037570425482643666,0.05800054958073986,0.06338499391475039
2021-03-27,0.025250306835782776,0.0034429217835372228,0.0528903238849987,0.008733341354098645,-0.02260183345797251
2021-03-28,-0.013881913494930509,-0.00760124604638468,0.011773046566353917,-0.019812871496396323,0.0033356422800427943
2021-03-29,0.016570475462901246,0.026822168406020808,0.00467027108377116,0.010055703785195824,0.040054548379760524
2021-03-30,0.0037467843401377543,0.036783564776241784,0.01353547455246673,0.03461554271546219,0.08163159762663663
2021-03-31,-0.021687071872527275,0.03133859360310365,-0.011433978471885431,-0.019913351626510423,-0.03792408492889088
2021-04-01,0.03676419101931083,0.009829696403091503,0.08512936617570199,0.06670341841423011,0.1243383483924585
2021-04-02,0.007084609124600849,0.038284942189769966,0.0794823837879921,0.10309188550551696,0.039878072696820865
2021-04-03,0.059882755404397026,0.016871912557549162,-0.017750279677744674,-0.0028470140547902645,0.05217550388460945
2021-04-04,-0.02235659611478702,-0.024258811609012554,-0.04871354101664471,0.005026645204771807,0.09151287399255459
2021-04-05,0.009013624150194355,0.0077751176530203026,0.007453814556895422,0.005170155642443719,-0.019754191746550576
2021-04-06,0.04100937077290667,0.018704588214804918,0.007336170549061105,0.08316622680571517,-0.02348615581768332
2021-04-07,-0.07129535483730798,-0.10072123987794235,-0.055941542519523435,-0.08035715123079223,-0.07774048179786197
2021-04-08,-0.003474157975606129,-0.012529360338119466,-0.012120157468165638,-0.034060328737954726,-0.014517230304841089
2021-04-09,0.018129591182578064,0.017554805441249544,0.025181305828370082,0.009743212198343842,-0.0075878186682794
2021-04-10,-0.0029082167173699602,0.004489655181160845,0.024339464665443344,-0.02189663236507211,-0.013462870505238422
2021-04-11,-0.00232367249172194,-0.00026616090189424124,-0.013606810117356982,-0.029744582702500577,-0.00247225702902798
2021-04-12,0.1211988037513434,0.04201586648550282,0.08087258930726704,0.015310227763928097,0.0031861743767549466
2021-04-13,0.056757534492627215,0.041431141258364335,0.05299150406651787,0.019499283812721258,0.03278164639784964
2021-04-14,0.0003519011681154538,0.010278911468902141,0.023384910751389487,-0.001814586479526037,0.025480764526440325
2021-04-15,0.06961272544373309,0.12062839553030247,0.2530329936069502,0.07916926432253413,0.11941595683652073
2021-04-16,-0.017291547305370192,0.0022435047531306207,0.07342235375546924,0.03417099462266293,0.0910378172552162
2021-04-17,-0.006024990426015897,-0.004633007597823591,0.0037334401457114197,-0.005667818659740531,-0.01507452422256661
2021-04-18,-0.14268326011938215,-0.14834694067559884,-0.10634034624761102,-0.16784326951780038,-0.15462782069590142
2021-04-19,0.012255746570024817,-0.015924376163272802,0.13037553621746878,-0.03918926798907918,0.003902078020537436
2021-04-20,-0.04710447843780996,-0.06715185517008726,-0.0389876145775363,-0.07041220152074334,-0.04413621935847356
2021-04-21,0.08184990498104217,0.03296315001366623,0.09424101195829926,0.028544150091104115,0.04099200473454201
2021-04-22,0.09442099769847379,0.04524674773567372,0.18993264627533435,-0.008172418741406728,0.13531325980113906
2021-04-23,-0.11102975379001734,-0.1176488016943571,-0.12302685587161033,-0.1307557486729185,-0.009245870052407623
2021-04-24,-0.025110221019594592,-0.01744936045018952,-0.0024632092942016293,0.0004922944737275614,0.059781023245884635
2021-04-25,0.02789372870246587,0.008629643079767435,0.004860220260755721,-0.019479779834551514,-0.03248538155970804
2021-04-26,0.11537697252063417,0.1797908619725228,0.024109456512983796,0.11028172202707642,0.11443373596582118
2021-04-27,0.09035033697890382,0.07415757021850489,0.0967896745377379,0.06872161724902681,0.05778856004118027
2021-04-28,0.048403625201129064,0.08780934592920708,0.005028750992991826,0.011023022766423862,-0.022244334591830728
2021-04-29,0.01963199290231432,-0.025405742453485813,-0.03193420113309853,0.02368083909298968,0.012806883579603356
2021-04-30,-0.035222020147949396,-0.0170831341443356,-0.007398691866239093,0.04141472632516807,0.050430981900242866
2021-05-01,-0.006222049387519912,0.07638201255197985,0.0998255894402047,0.014359658470067593,0.1359760274947166
2021-05-02,0.026104432221956575,0.03231417051805452,0.04357444609940364,-0.03496955989292072,0.06017433832350605
2021-05-03,0.05302049444677648,0.051045329858883104,0.14616533472959214,0.046585858306069206,-0.014667280763310031
2021-05-04,-0.029335596968238398,-0.06493833521177605,0.0021050414150893815,-0.044596909603112356,-0.02735440439295278
2021-05-05,0.02631597129686991,-0.029154836633300207,-0.04236539089364055,-0.01260334351886716,-0.031012517281323038
2021-05-06,-0.036995077057913495,-0.002359309095729123,-0.025607135396056746,0.03040699162217786,-0.006991041444623702
2021-05-07,-0.026365416733104996,-0.020021327068059924,-0.021121344942318432,0.06623747699796767,-0.04265155729346792
2021-05-08,-0.007248941114049834,0.004700524100862635,0.06176074831898459,-0.011285124542019354,0.03880546630706627
2021-05-09,-0.018791002319380468,0.0020859104734334277,-0.0076783584941375604,-0.045707014058819384,0.0023877853117817427
2021-05-10,-0.005364671476175142,0.010922934803225814,-0.019846713356015955,-0.024465995243668326,0.02981519775531316
2021-05-11,-0.05697217320449277,-0.0521579029414162,-0.0415296548711831,-0.04299794662817735,0.049555805057041935
2021-05-12,0.11076375921403092,0.21386186743027102,0.10218311943295122,0.15192265960318396,0.033383219717566304
2021-05-13,-0.07761177034195699,0.023216920990859258,-0.12404942105444461,0.02588800368144395,-0.08560716319867367
2021-05-14,0.034144404783080784,0.04195370366876472,0.030266574008067648,0.047699549469988334,0.01855129348827722
2021-05-15,0.002008027873284135,-0.014753909757369899,-0.031994019121821204,0.010019601022190683,-0.0642789941511378
2021-05-16,-0.04603322335486648,-0.057658168968021783,-0.03800148434609574,-0.06599229366851134,-0.054159609121867014
2021-05-17,-0.08387545996243417,0.03490119305548989,-0.04589544676013557,-0.05241771781622129,-0.04077482190510684
2021-05-18,0.022000516643811086,0.16019194409194215,0.06450927155504638,0.2178184015655935,0.025532628708122118
2021-05-19,-0.20045844261318235,-0.15484365850852377,-0.1629921082411664,-0.1759379587246659,-0.1861468641348779
2021-05-20,-0.0854734793004831,-0.15020991636568537,-0.04581127379291228,-0.1364450800401289,-0.07122400197830303
2021-05-21,-0.04776520393161365,-0.07060743667608083,-0.033392286965518325,0.03306206723247529,-0.009718170378103297
2021-05-22,-0.1489495135098975,-0.19166847800936127,-0.21869215376910645,-0.09576337970008786,-0.2129648133062868
2021-05-23,-0.1567452210868554,-0.1508707118137278,-0.14648399204850393,-0.14602631245058795,-0.16416334407517008
2021-05-24,0.16963307327833044,0.16614410183371642,0.42607613837648217,0.026213856289814208,0.1376231628772917
2021-05-25,0.17739806360175137,0.0600972777224249,0.07531825129354597,0.0017732025425076792,0.04619275210570084
2021-05-26,0.09763018552831837,0.058563166236157205,0.03185554002334001,0.07645391239657484,0.09255341498199843
2021-05-27,0.06695583979418585,0.010837750375722432,-0.028659146052930295,-0.03935208224865061,-0.02595651227186624
2021-05-28,-0.04664406590425474,-0.120332605805065,-0.08808587592124784,-0.09910840568967538,-0.09616995516704607
2021-05-29,-0.07793235420187483,-0.08182861415234832,-0.06582235817879412,-0.05613686879789492,-0.03942532280212985
