Date,net_flow,aum_change,net_flow_change,DPI_returns
2020-10-17,-30418.516126751787,-0.021606632901928435,-1.088394900169539,-0.017899535318678272
2020-10-18,120342.65543729144,0.028626509674350542,-4.956230308402691,0.024853513362432134
2020-10-19,175225.32633895054,0.006739018469028135,0.4560533478526869,-0.011399173566280285
2020-10-20,574868.6578319352,-0.029733709504481287,2.280739547432354,-0.0672156157941467
2020-10-21,184435.0068904592,0.021803993790168175,-0.6791701819576683,0.009163387274218504
2020-10-22,306207.8338646367,0.06794349838428526,0.6602479053583445,0.034670700644777286
2020-10-23,-354322.4109388376,-0.02053135078709878,-2.157130457659913,0.011867216238550249
2020-10-24,149876.53709334714,0.02885025615460335,-1.4229947992739824,0.017629851874746194
2020-10-25,621915.2673673285,0.019151444784829552,3.1495171921405083,-0.02148651964220538
2020-10-26,312678.04090376553,-0.008813421634167984,-0.4972336951504921,-0.03309780721236277
2020-10-27,339155.29377145175,0.009021714534801939,0.08467896495435467,-0.004172513338451922
2020-10-28,594984.1659086016,-0.0007776858029943101,0.7543118943900269,-0.04608527485187286
2020-10-29,502976.0201856394,-0.021316733491984152,-0.15463965428803705,-0.03107756862485367
2020-10-30,255882.0568448864,-0.04567292168511505,-0.49126390409140197,-0.08084453548065518
2020-10-31,187215.9635485673,0.028203402107167763,-0.2683505601877506,0.012244100297072125
2020-11-01,47567.59249975553,-0.02077564469747717,-0.7459212793709463,-0.022751590342584338
2020-11-02,203556.03354958937,0.015800976082879004,3.2793007350673786,0.003887166738705039
2020-11-03,42083.55502360621,-0.05560542141251201,-0.7932581300108994,-0.06887630914738452
2020-11-04,495668.6136556638,0.01493099768167494,10.778202040621926,-0.01629182777593885
2020-11-05,-184422.2186004445,-0.00984311809921623,-1.3720675740194452,0.009095261803780508
2020-11-06,-353302.1017106797,0.13967426755061862,0.9157241702862162,0.16465643741357705
2020-11-07,-163384.70953160716,0.09410414387719634,-0.5375495680877567,0.10138308288486231
2020-11-08,35210.93918970411,0.01951738446567397,-1.215509390631762,0.022319767424796355
2020-11-09,180297.25145379445,0.03890174704399518,4.120489700158706,0.02364972521277542
2020-11-10,-835185.3249395968,0.03305812664747543,-5.63226875731732,0.09370659467228704
2020-11-11,1302098.243411225,0.10666089613358154,-2.55905306825811,0.015767911158744097
2020-11-12,1020152.0900657288,-0.013049307335019189,-0.2165321662725359,-0.05927457123006308
2020-11-13,-21053.920339313063,0.05317759742922701,-1.020638021079736,0.07489286900221659
2020-11-14,-339661.8281772649,0.0017104432401575664,15.13294924190576,0.00623051163902244
2020-11-15,536364.4050288434,0.07136898489302212,-2.5791129898438934,0.04301515735370254
2020-11-16,525373.8207274965,0.014780754155361286,-0.02049089051827724,-0.0009709611078159153
2020-11-17,1558636.287211843,0.1153492087651482,1.9667186024868264,0.04237937970403993
2020-11-18,1700293.840341122,0.05785346245086109,0.09088557368485373,-0.004252659346986043
2020-11-19,857238.1139093859,0.05016096057435604,-0.4958294304369165,0.03489497200798852
2020-11-20,1051120.942299572,0.10423180728146075,0.2261714980287035,0.04686359987810218
2020-11-21,937054.2013725356,0.011318719167724867,-0.1085191402213802,-0.014843264136719547
2020-11-22,1353520.437155584,0.012996709856831323,0.4444419919072302,-0.02589177179319524
2020-11-23,710531.7209227411,0.06820476102584516,-0.4750491374803918,0.04589462059082927
2020-11-24,475973.0525789787,0.025536443097726513,-0.3301170960237353,0.012232098239461253
2020-11-25,-230617.56026177335,-0.022653199704739446,-1.4845181024686407,-0.016954389643900503
2020-11-26,-336509.78572834504,-0.15497368559716118,0.4591680934720397,-0.14481508440505242
2020-11-27,-501873.33762667584,-0.007729010427118266,0.49140785472379744,0.009757782865988274
2020-11-28,-41509.646831384125,0.006437761832249089,-0.9172905916307881,0.0073642154833399864
2020-11-29,-227027.6453303784,0.0332650385031763,4.469274317186675,0.03737117733961681
2020-11-30,507896.0714477695,0.09291019183935267,-3.237155174246122,0.07767021264377005
2020-12-01,-3570444.645804356,-0.12187992217413801,-8.029872539920856,-0.01762327726183388
2020-12-02,-1423341.1238053574,-0.004415919787378764,-0.6013546588719891,0.056436902458985694
2020-12-03,-469693.7138487621,0.03926572844139664,-0.6700062226874905,0.04345404960010413
2020-12-04,-61414.02644393794,-0.024725713721539866,-0.8692466502463927,-0.02317406068353811
2020-12-05,-505954.7477741434,-0.028078223892492593,7.23842332233348,-0.009528470071092698
2020-12-06,-738564.3972132518,-0.025820115091111706,0.4597439799951133,-0.00038756070942314036
2020-12-07,-828745.1807739873,-0.018261764063187358,0.12210280362958903,0.011859564374382403
2020-12-08,-4732948.426803106,-0.18686269014462564,4.7109815376336535,-0.008827626614042794
2020-12-09,-79833.7282864286,-0.045253963127780406,-0.9831323477276188,-0.05090362688938832
2020-12-10,-160948.54473515443,-0.033308670153608166,1.0160469539603727,-0.02810972663052891
2020-12-11,232131.0681604425,-0.04584138425358586,-2.4422688228863514,-0.05442582010548003
2020-12-12,-55238.35435437056,0.04834049533237428,-1.2379619186355157,0.04826635722520756
2020-12-13,198753.2492726953,0.0449251398713062,-4.598102289536611,0.037456016251705915
2020-12-14,-327338.15243812784,-0.018665508580002044,-2.64695748942957,-0.0015361872742198912
2020-12-15,2311.418626867492,0.03227612394639512,-1.0070612564091637,0.029976972995715334
2020-12-16,215743.6397255705,-0.007104399215900559,92.33819379051779,0.0017591032889292535
2020-12-17,93779.29117138984,0.059480462361855224,-0.5653207144800252,0.032918409643682534
2020-12-18,-480609.0283749946,-0.01488514287468612,-6.124895084743599,0.014232443497923075
2020-12-19,-47103.7347831767,0.05044962287417354,-0.9019915731869604,0.04619055177672471
2020-12-20,144406.31601440275,-0.024491895953205778,-4.065708413125197,-0.03046925399496969
2020-12-21,7128.4514878426735,-0.0639956109936366,-0.9506361516269711,-0.06862040297098493
2020-12-22,-66307.25896271222,0.0032636820835798552,-10.301775999429463,0.011273086972636515
2020-12-23,266987.07502713666,0.017021409100551166,-5.026513525122135,0.0025866391503552855
2020-12-24,-377518.7529175088,-0.08779312150493912,-2.4139963624798604,-0.057946243869802294
2020-12-25,343010.6126497477,0.09150208938251625,-1.9085922487265117,0.0594831732865122
2020-12-26,-13248.325843664705,-0.0020732483172116734,-1.038623661645107,-0.0005765927066434529
2020-12-27,428780.2611082865,0.03319565405664959,-33.364863769811905,0.015279878441346373
2020-12-28,407592.8611586466,0.07261430916059042,-0.04941318869221256,0.049179363203613935
2020-12-29,145930.75031063345,-0.023278935132785894,-0.6419693173825409,-0.021107585737015433
2020-12-30,-271498.5637412285,0.0006774319263900264,-2.8604616447411315,0.014224986955921448
2020-12-31,-264904.4293663586,0.015446387777116266,-0.024287916237947016,0.02426479097604628
2021-01-01,-386322.5867938898,0.019891000216628374,0.45834702620095413,0.031623370199096446
2021-01-02,253500.2584158789,0.00956996332600113,-1.6561880332177572,-0.0013153687898883604
2021-01-03,903334.9304193978,0.05566622593238546,2.563447769498661,0.024718550780612025
2021-01-04,-421130.54247614346,0.1212396513385734,-1.4661953482531913,0.13838157857824362
2021-01-05,71445.21305422088,0.10875380951201752,-1.169650989059451,0.14323819875236476
2021-01-06,810501.7246499544,0.0952100073402824,10.344381099890514,0.02782544392450781
2021-01-07,113008.40768780044,0.04540218002241403,-0.8605698121905818,0.05152226068712773
2021-01-08,-51172.37505206439,-0.02770041449958094,-1.4528191848648495,-0.03159348209016044
2021-01-09,-112001.56492096173,0.041687770287708314,1.1887114836277934,0.06353955071852546
2021-01-10,1226692.4105679118,0.15194668427632152,-11.952457775331757,0.10360955574990949
2021-01-11,332756.5472512125,-0.14855578461794283,-0.7287367685782299,-0.16270972482991386
2021-01-12,-483063.9118284696,0.08318827505157067,-2.451703702959099,0.10990352463305308
2021-01-13,300359.57843984745,0.07536187931922789,-1.6217802056521697,0.06322277213549232
2021-01-14,1099524.171856843,0.0799204290494242,2.6606928854011658,0.05150515463998451
2021-01-15,-405580.5193489057,-0.001557277977022431,-1.368869125145265,0.0011559487196106666
2021-01-16,772988.1291966845,0.11772200686707879,-2.905880811133613,0.1044431014312408
2021-01-17,761230.8738426619,0.012217140904757562,-0.015210137012377056,0.012876362830497978
2021-01-18,990523.830657378,0.04659734488994505,0.30121342248936234,0.015769333776472827
2021-01-19,1597594.3251758649,0.06295549003400991,0.612878232435452,0.031069798927318093
2021-01-20,761328.4331072749,-0.04224435513445646,-0.5234532189368744,-0.05166256658778512
2021-01-21,218354.6190288965,-0.07476653488618767,-0.713192612368742,-0.07682734247371548
2021-01-22,308789.5754149913,0.04098024860261562,0.4141655293956794,0.01521030957805114
2021-01-23,464395.1596379678,0.06496210569679928,0.5039211055420303,0.07511872030452604
2021-01-24,69583.66833884332,0.09649911958546387,-0.8501628044678821,0.10012921800135133
2021-01-25,-258419.37478580052,0.06279880411831695,-4.71379349429246,0.06464020806418214
2021-01-26,-315693.97066626494,-0.03526439254619629,0.22163429475030028,-0.02377036011989797
2021-01-27,-868014.3458273351,0.0238950920081209,1.7495436292160114,0.030273822064780687
2021-01-28,1881546.5709035725,0.056572169474590206,-3.1676445555864676,0.04438828218074087
2021-01-29,1570492.6729424873,0.04347115327328388,-0.16531820299919986,0.00679508887589142
2021-01-30,-98684.16925095853,0.031662225306410274,-1.0628364404057125,0.08992855993080928
2021-01-31,806392.0570303556,0.11339504290742575,-9.171442929003762,0.04611191045436702
2021-02-01,343176.699698123,-0.024577511818271613,-0.5744294642956725,-0.028024749445833996
2021-02-02,1931572.2543937413,0.049761923300224,4.628506411107916,0.021576078149226685
2021-02-03,1459435.8694455656,0.06201659805591153,-0.24443112799648503,0.04624155933744656
2021-02-04,-1498453.0037142728,0.08899633037984178,-2.0267343944914344,0.12209776916107917
2021-02-05,2020434.680004234,0.1549176552307805,-2.3483470452500717,0.12498383366507126
2021-02-06,833747.132790882,-0.021504126337518414,-0.5873426936083206,-0.03531218758462784
2021-02-07,-402058.4036564481,-0.05281109858885191,-1.4822306282608726,-0.05758698290445763
2021-02-08,-1734347.828285975,0.0504503040669515,3.3136713783700555,0.07399480285745486
2021-02-09,980613.4829753584,0.00548191526072217,-1.565407622959047,-0.002291335577956022
2021-02-10,2370326.924174229,0.0993376606136851,1.4171877761482836,0.08684929849611667
2021-02-11,456723.30859375,0.02485739854801583,-0.8073163225140927,0.012298162826924086
2021-02-12,-1399934.819302762,0.028356954131398382,-4.065170515630477,0.03922434722655277
2021-02-13,392636.00429100514,-0.0031539173528859488,-1.2804673466772958,-0.000711167276678859
2021-02-14,692897.5028281735,-0.013378517617964047,0.7647324627790049,-0.028094607720153153
2021-02-15,1573222.7473178245,-0.052875443011654144,1.2704985093703773,-0.06362326323680134
2021-02-16,-316401.91230871255,0.004403362400938082,-1.2011170464246996,0.012465135374856606
2021-02-17,1059636.7740167135,-0.015109542815500254,-4.349021395872059,-0.030637970535032033
2021-02-18,1102840.0252258398,0.045118855249359546,0.040771755254734865,0.042347755708209034
2021-02-19,-1245298.8886370296,-0.04236951020400459,-2.1291745494837446,-0.028299102096743134
2021-02-20,-2430121.0909312936,0.12575917893560673,0.9514360071348358,0.15334862777690605
2021-02-21,752750.0761373879,0.0057288603752276845,-1.3097582581158176,-0.008078101923668868
2021-02-22,-1106462.5653570364,-0.09570410760387771,-2.469893661166619,-0.08945822573988915
2021-02-23,-774255.8832798023,-0.1625012190082188,-0.3002421342379864,-0.15749448724740056
2021-02-24,740672.1395633392,0.13735380479077475,-1.9566244901179182,0.13343161583083152
2021-02-25,-1506219.2957127313,-0.04584075980013336,-3.033584382694235,-0.03259607500489847
2021-02-26,0.0,-0.09444472919483027,-1.0,-0.09702690813904835
2021-02-27,-341869.81168591493,0.03526168793434592,-inf,0.03780796213847326
2021-02-28,-679407.0964825177,-0.09227026573565555,0.9873269685090165,-0.07406523963667155
2021-03-01,1034981.3852023692,0.1518229184080322,-2.523359691944285,0.13032795749529913
2021-03-02,1359386.299381429,0.07929518815016134,0.31344033701207996,0.06874925435976031
2021-03-03,412111.9788474532,0.017191797304356493,-0.6968396849115079,0.01082711155032312
2021-03-04,-83616.01972675716,-0.009288500606469019,-1.202896358316506,-0.007636849775946586
2021-03-05,2545.2593681679696,-0.04419114344099884,-1.030439853230104,-0.047052222211884875
2021-03-06,966440.8397330212,0.04379660394115659,378.70230139203744,0.0386086139660855
2021-03-07,-149366.14010458603,0.05576769642677548,-1.154552802368998,0.059131780706669135
2021-03-08,1979435.3335955415,0.04869921257614207,-14.252235963314998,0.033854442081026725
2021-03-09,588562.9403670504,0.03297117414599349,-0.7026611931302871,0.02492625834715856
2021-03-10,1133439.485328627,-0.00635857030902276,0.9257744713280296,-0.015166792657415051
2021-03-11,1890623.3794898288,-0.019554111776130534,0.6680408649621603,-0.03204909779047027
2021-03-12,-999481.4798212844,-0.03644479065095685,-1.5286518143507712,-0.02719440126679873
2021-03-13,887429.1814945224,0.05991858295531194,-1.887889570153118,0.05402665990007827
2021-03-14,568561.3658323145,-0.019088535290612607,-0.35931635144699836,-0.024807553141573235
2021-03-15,-411716.2347415896,-0.043922683571760546,-1.7241368469327494,-0.04019129766193885
2021-03-16,26761.43495022265,-0.021658302597794887,-1.0649997077890778,-0.022067887924251073
2021-03-17,711850.51600667,0.022315339626766573,25.599863472595572,0.018864835884404574
2021-03-18,-940113.2562607548,0.02286946297080883,-2.320661058918086,0.022228609733370597
2021-03-19,-644551.1700112147,-0.011880997639296953,-0.31438987194491963,-0.001722454082755065
2021-03-20,886881.5812584477,0.06474706105489436,-2.3759676849908082,0.053555181753757175
2021-03-21,-17796.16281435648,-0.04704272884320482,-1.0200659966228012,-0.04569986329950304
2021-03-22,-468708.7178277725,0.002375190488640877,25.33762810091043,0.004275440572707012
2021-03-23,-1218814.904148392,-0.05539096886065897,1.6003674729947028,-0.04143254088612358
2021-03-24,853181.9442883639,-0.02402858428234711,-1.7000094447355791,-0.04312571784499841
2021-03-25,802311.1535721867,-0.09136820668595536,-0.05962478584636288,-0.0887020287218736
2021-03-26,-551785.9683189892,0.047353215737710785,-1.687745603264062,0.04908183140732891
2021-03-27,196811.31907932105,0.022397233478059775,-1.356680543506579,0.025442295712534424
2021-03-28,159628.50723610245,-0.002962616860670897,-0.18892618583706955,-0.009131422568375291
2021-03-29,4211512.355261384,0.06220399773867413,25.383209541841065,0.006739342464137099
2021-03-30,1834565.348732822,0.031280315450209706,-0.5643927420892105,0.03960057392375527
2021-03-31,2173764.247518146,0.0031440387201935316,0.18489333128395602,-0.014546649195486205
2021-04-01,-1728546.9162321044,0.028935415037272927,-1.7951860088809721,0.04254648487977564
2021-04-02,735886.0250430469,0.029786419109186557,-1.425725225119799,0.026972418833468126
2021-04-03,6987970.8855627775,0.10087887024646847,8.495996183857418,0.051544952598834515
2021-04-04,493348.6951424684,-0.018457315149774445,-0.9294002932722957,-0.023324941226407492
2021-04-05,-17349125.096738342,-0.1195293830189792,-36.16605043766923,-0.004703167580175305
2021-04-06,53412.42961885625,0.03963620983461169,-1.0030786814505648,0.03451673497571184
2021-04-07,-690832.2782124545,-0.10497809380923673,-13.933923492006235,-0.08204095703966086
2021-04-08,-792933.1581807458,0.021063023372338563,0.14779402061594427,0.017517106408237115
2021-04-09,-2860573.443380943,-0.002350066267558071,2.607584591296518,0.014001211218195087
2021-04-10,-1364269.1842510432,-0.016179520982221085,-0.5230784277160181,-0.004739569691470824
2021-04-11,789663.4293883224,-0.005979122276498994,-1.5788179037568981,-0.009842205999788356
2021-04-12,-846307.4900240279,0.027423134105801106,-2.0717319031471195,0.04266703892263979
2021-04-13,3500962.2109406614,0.07853734556880143,-5.136749647390293,0.04705379917644015
2021-04-14,150170.48845982394,0.01280415292698045,-0.9571059384787032,0.010972813838991735
2021-04-15,1083348.387113903,0.09940837488855703,6.214123082537205,0.1269428558718675
2021-04-16,1675369.9227297255,0.0344689872523356,0.5464738238019617,-0.012712204825982565
2021-04-17,734933.2286329495,0.004140893306051163,-0.5613307731850032,0.002322689489135721
2021-04-18,667278.5004370868,-0.1399420651329878,-0.09205561207472879,-0.15052475455829395
2021-04-19,-362648.66626187233,0.009802535198704998,-1.5434742255659772,0.02206303529816367
2021-04-20,1343890.188263325,-0.05047278148413881,-4.705763493123915,-0.05926987130176542
2021-04-21,-105562.9490255008,0.04327752556271869,-1.0785502788452657,0.04415034038865562
2021-04-22,466090.0178077287,0.0829990556639213,-5.415280381141451,0.07305041330499717
2021-04-23,-124289.212772011,-0.10614810045640288,-1.2666635371351864,-0.11169829447824642
2021-04-24,25830.398068616774,-0.014555750937420231,-1.2078249390475952,-0.015362203920868511
2021-04-25,-214381.5018651292,-0.0011535271326176266,-9.299581806507149,0.010018221178105469
2021-04-26,129284.9770411264,0.11203532333593169,-1.6030603196467093,0.11260711096046028
2021-04-27,-382509.6195344476,0.07399777785646355,-3.9586548127147734,0.07925356308750464
2021-04-28,46553.725840129286,0.04506318466891779,-1.1217060263655325,0.03804200649792211
2021-04-29,1327221.950380886,0.006123330008327876,27.509467855241382,-0.00570106518066793
2021-04-30,-426354.6421830545,-0.008827474060093765,-1.3212383897513895,-0.005832098833584931
2021-05-01,280368.7622654824,0.04192143202493215,-1.6575951907780722,0.05045343649975398
2021-05-02,173461.05748837048,0.029341798335718927,-0.3813110416198241,0.021538227140081467
2021-05-03,2517092.258390925,0.06842361148353326,13.510993388586257,0.0554003926274802
2021-05-04,2751661.374630848,-0.017330714800631863,0.09319051197188677,-0.029688745824959728
2021-05-05,1021425.3927017762,-0.005033607840243426,-0.6287968417484486,-0.013968867909071925
2021-05-06,910180.7109944668,0.004380338277396367,-0.10891121613205224,-0.001441781171339418
2021-05-07,1244688.7241036808,-0.0016327131926713312,0.3675182401346755,-0.008062282566892565
2021-05-08,429184.3642662582,0.004514835306157483,-0.6551873926749675,0.005714612354212445
2021-05-09,2584099.015268725,0.008782017322489288,5.0209533021701525,-0.008707145028098218
2021-05-10,3260073.2975730505,0.02581723601643926,0.2615899306915799,0.0066749200873936765
2021-05-11,-560974.532662606,-0.04272880759447384,-1.1720742086014513,-0.02256355405463839
2021-05-12,6752871.87884674,0.18937188425732487,-13.037751244775679,0.13315742534779318
2021-05-13,1935339.7864728407,-0.06406162012518546,-0.7134049303474481,-0.07202073798512199
2021-05-14,1193423.2079724027,0.045739725469077896,-0.38335210369057826,0.04659793080014918
2021-05-15,604894.4174879661,-0.004590849618123394,-0.4931434101104275,-0.013059307116519148
2021-05-16,1013740.0740910696,-0.037561109597124775,0.6758958998183136,-0.052147704476445234
2021-05-17,-742492.7583625716,-0.05731801196996633,-1.732429127879056,-0.04720514203268511
2021-05-18,2163648.359717545,0.1151650247066418,-3.914032945572514,0.0973083714807752
2021-05-19,2100438.4923577392,-0.18570666043354378,-0.029214482601071845,-0.18752808892223383
2021-05-20,2335910.268754083,-0.06892611742996424,0.112106008937223,-0.08779637047144229
2021-05-21,-2232383.614218923,-0.014686922681762304,-1.9556803803981824,-0.07871833448010013
2021-05-22,165492.27917037508,-0.21364383446931756,-1.0741325451935277,-0.15309119212357036
2021-05-23,2600960.88102181,-0.14274910133626018,14.716508915464924,-0.16815022836053328
2021-05-24,3451704.0436410755,0.2257393423403291,0.32708802690067507,0.21765932291620027
2021-05-25,904125.657248465,0.09645287819561865,-0.7380639690375261,0.07324203656431516
2021-05-26,3118485.926431019,0.10568684420487973,2.4491731336565974,0.08505701280402889
2021-05-27,2182631.65287567,0.008233914661585517,-0.30009892480944944,-0.006256111623784477
2021-05-28,-323869.24870945193,-0.08896786434278203,-1.1483847484218175,-0.09158521808436981
2021-05-29,4478025.889135157,-0.015770170275627438,-14.82664734913583,-0.030952226869540134
2021-05-30,713.34,0.004133944254973265,-0.9998407021268612,-0.005685480935269993
2021-05-31,4906080.858326264,0.10909564612818379,6876.619169437104,0.07940428074651584
2021-06-01,6212139.309322597,0.06114552070253687,0.26621217397584895,0.019800590800835405
2021-06-02,4703869.759060592,0.06288859137803171,-0.24279390322083327,0.03669503613140357
2021-06-03,790435.8632561752,0.024965691436472426,-0.8319605125686913,0.026713888985825385
2021-06-04,428830.4887795711,-0.05700801965800806,-0.45747592092669276,-0.07366778266476326
2021-06-05,-452780.310234514,-0.024990815978731318,-2.055849157374754,-0.006348622257663417
2021-06-06,170219.50950142634,0.0016987316631289495,-1.375942826253338,-0.012242054081911369
2021-06-07,455068.91965062846,0.02320344434549315,1.6734239863781024,0.019658134411372208
2021-06-08,-378877.1672985609,-0.1272828984431562,-1.8325709599975264,-0.12321482313562315
2021-06-09,425.3616285416458,0.0038608847531058643,-1.0011226900569767,0.012360604938250974
2021-06-10,-1608304.648419059,-0.009573308174978146,-3782.0289892229785,-0.002268868230662635
2021-06-11,144874.09834476738,-0.05944319573330292,-1.0900787661635976,-0.067862306524067
2021-06-12,-40551.21622225918,-0.07153919748867332,-1.2799065994927301,-0.07534595292588941
2021-06-13,-73337.55540723036,-0.012792605328222573,0.8085167903539787,0.009539204744118956
2021-06-14,0.0,0.10172677343906655,-1.0,0.09997235470834798
2021-06-15,173356.17553105456,0.02664967716844302,inf,0.023314928209094088
2021-06-16,-729851.9938594317,-0.05784377578701183,-5.210129761017299,-0.06564682261311927
2021-06-17,-426795.91955064266,-0.018256788943382007,-0.4152294942790239,-0.009371173466526828
2021-06-18,-148837.3899520069,-0.05394812916613545,-0.6512680109296449,-0.06560997551532921
2021-06-19,0.0,-0.03645058672957269,-1.0,-0.022780662592790657
2021-06-20,-128725.10036572482,-0.024734052080027658,-inf,-0.011676448471276357
2021-06-21,707599.3954950806,-0.10109616979899172,-6.4969807246970355,-0.133279098765424
2021-06-22,112222.5873530424,-0.061540165005785075,-0.841403782892544,-0.07310068131402114
2021-06-23,326403.729741078,0.061956749552342094,1.9085386234612516,0.09514360417349943
2021-06-24,-95043.42395775169,-0.03671019058460245,-1.291183633327798,-0.049378038186963624
2021-06-25,130094.60224428718,-0.05458393975296705,-2.3687911990851287,-0.05131226638292341
2021-06-26,-476716.0586718968,-0.040080704952102364,-4.664380000768485,-0.03669185852864698
2021-06-27,-40699.70692612739,0.04093241935043057,-0.9146248459942499,0.039214051414035334
2021-06-28,618432.8089417815,0.08815962063532812,-16.195018727389787,0.09686847799660447
2021-06-29,128384.94352890228,0.09605000859081803,-0.7924027611850258,0.1021682024968289
2021-06-30,504646.3990462662,-0.02025799426460706,2.9307288313964883,-0.027289020723085033
2021-07-01,246599.7587781127,0.01799944264292508,-0.5113414873381384,0.013883830573865774
2021-07-02,-266401.38995305443,-0.025012021282689312,-2.0802986640094767,-0.027680467779525153
2021-07-03,298105.0702380825,0.07223921431748459,-2.119007187952792,0.07835306092225247
2021-07-04,-53308.790359794126,0.06909860002533685,-1.1788255071180738,0.06867129552605555
2021-07-05,-1091506.1960282205,-0.006055783187445485,19.475163451681738,0.01689380415940067
2021-07-06,110070.40695299962,0.14357905755946443,-1.1008426771680495,0.11732336617224615
2021-07-07,458776.97352973575,-0.0016721574728334465,3.168031955452248,-0.0036724513814636595
2021-07-08,-858938.5406655872,-0.09356544715414683,-2.872235509243392,-0.08496636695927229
2021-07-09,-1579880.3335736203,-0.0164861373873747,0.8393403704406825,-0.004888512334507267
2021-07-10,-56858.27380555003,0.006783651852146466,-0.9640110250141927,0.006901561251272614
2021-07-11,-125989.8351885668,0.00048529948415776403,1.2158575481809426,0.012392676349930465
2021-07-12,547689.1655880981,0.024724005830575768,-5.347090102692659,0.019994392027823604
2021-07-13,131951.71108466754,-0.06336672880956029,-0.7590755498276467,-0.07588271574186278
2021-07-14,238753.84958877563,-0.04818576863871371,0.8094032099028858,-0.05461312116844774
2021-07-15,-213410.57232513232,-0.00648971736286974,-1.8938518591122446,0.0014002505292440848
2021-07-16,208483.5472770351,-0.026879774343990026,-1.9769129289406016,-0.033899246110919545
2021-07-17,-261359.67732991968,-0.03522236183538863,-2.2536225555612894,-0.0324701114567707
2021-07-18,-115482.28632278218,0.029927057270559443,-0.558148037591099,0.03753254017169949
2021-07-19,467701.67790644034,-0.05284788012755337,-5.049986303519979,-0.07796294340582288
2021-07-20,-1502375.8832520002,-0.09108412179854786,-4.212252498167299,-0.06847388134469756
2021-07-21,937197.2247949584,0.09910706841438399,-1.6238100832438338,0.10032227174894381
2021-07-22,-128077.83044831784,0.046010586226904016,-1.1366604883794218,0.04500052869381599
2021-07-23,1724289.1146588733,0.0580469887571915,-14.462822633887924,0.04750309187235713
2021-07-24,263929.98439987894,0.03783648053714317,-0.8469340308675011,0.031092959533458808
2021-07-25,538969.7167532268,-0.023374824306487296,1.0420935422654996,-0.027740683509347108
2021-07-26,143215.9786781488,0.10259580905177423,-0.7342782456482211,0.09682297829193276
