Date,BNB_returns,WBTC_returns,WETH_returns,UNI_returns,AAVE_returns,MKR_returns,SNX_returns,COMP_returns,fear_index,aum_change,net_flow_change,DPI_returns,Umichigan_survey_change,ISM_Manufacturing_change,SPX_change,NASDAQ_change,Inflation_CPI_change,Inflation_PCE_change,10yr_bond_change,Fed_funds_rate_change,2yr_bond_change,Inflations_expectations_change,Inflation_surprises_change,Economic_surprises_change,Hourly_earnings_change,MS_Market_Sentiment_change,VIX_change,SOFR_change
2020-10-26,0.0124299946842239,0.0017731452139717,-0.0197941519950667,-0.0500787906945432,-0.0414873878383446,-0.0054928178483719,-0.0070965090996107,-0.0239155380518411,1.0,-0.0088134216341679,-0.4972336951504921,-0.0330978072123627,0.0,0.0,-0.0185895382626486,-0.016395515176286,0.0,0.0,-0.0003999999999999,0.0,-0.0001,0.0,0.0,-0.0002,0.0,-0.0011999999999999,0.0448558424493361,9.999999999999994e-05
2020-10-27,0.0282432289306129,0.0210550510412856,-0.0040670949332809,0.0218933016682112,-0.035757321215233,-0.0106714222044295,-0.0206513836082227,0.0691871567359976,1.0,0.0090217145348019,0.0846789649543546,-0.0041725133384519,0.0,0.0,-0.0030256074002417,0.0063747145420258,0.0,0.0,-0.0002999999999999,0.0,0.0,0.0,0.0,9.99999999999994e-05,0.0,-0.001,0.0077578073894718,0.0
2020-10-28,-0.0224619751445496,0.0064010280259889,-0.0141234390444601,-0.0378945810255687,-0.075308003822144,-0.0355843492447747,-0.013139425809152,0.0417619067981209,1.0,-0.0007776858029943,0.7543118943900269,-0.0460852748518728,0.0,0.0,-0.0352879068505431,-0.0373079295096379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002999999999999,0.0,-0.0021,0.0571706773856608,-9.999999999999994e-05
2020-10-29,-0.0249898223563073,-0.0085829047117614,-0.012326668092807,-0.0333662414257566,-0.0837837664438208,-0.0388871175960371,0.0075764934434359,-0.0996947521668678,1.0,-0.0213167334919841,-0.154639654288037,-0.0310775686248536,0.0,0.0,0.0119473071173299,0.0164218205212782,0.0,0.0,0.0004999999999999,0.0,0.0,0.0,0.0,-0.0001999999999999,0.0,-0.0012,-0.0215584238661239,9.999999999999994e-05
2020-10-30,-0.050087287059211,0.0078632509285403,-0.0172016771473347,-0.0958210752779321,-0.0179875681104292,-0.0276168690416529,-0.1217997273140457,-0.0865483021157772,1.0,-0.045672921685115,-0.4912639040914019,-0.0808445354806551,0.0,0.0,-0.0121295062701843,-0.0244958021883512,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0001999999999999,0.0,-0.0002,0.0034967581399465,0.0
2020-10-31,-0.0023476957262149,0.0209265581493909,0.0112904437584673,-0.0081034614278798,0.0147962987285914,0.0002023162287261,-0.0106436602900295,-0.009640713820331,1.0,0.0282034021071677,-0.2683505601877506,0.0122441002970721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,-0.008457052877183,0.0012348134645034,0.0055498060418415,-0.0249970421201974,-0.040836902633367,0.0107620183422831,-0.0670171958570579,-0.0038080742642025,1.0,-0.0207756446974771,-0.7459212793709463,-0.0227515903425843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.0075210630226831,-0.0107168218601525,0.0041787985853269,0.0123108100318793,0.0579198664503899,0.0157255896239514,-0.0377686142972946,0.0170487454953933,1.0,0.015800976082879,3.279300735067378,0.003887166738705,0.0174129353233829,0.0613718411552346,0.0123181934947216,0.004217533833291,-0.001,-0.002,-0.0002999999999999,0.0,0.0,-0.0014,-0.0121999999999999,0.0002,-0.002,0.0002,-0.0072596909154348,0.0002
2020-11-03,-0.0605398350902814,0.001337271651441,-0.0245928883629349,-0.076658665156251,-0.0887223994142007,-0.0354839672607801,-0.0825693858530398,-0.0786770222762429,1.0,-0.055605421412512,-0.7932581300108994,-0.0688763091473845,0.0,0.0,0.0177993136449321,0.0185222872505956,0.0,0.0,0.0006,0.0,0.0002,0.0,0.0,-0.0002,0.0,0.0003999999999999,-0.0131057020327313,-0.0001
2020-11-04,-0.0080275764154765,0.0201788852063782,0.0208731742126198,-0.0437218239118487,-0.021150160229971,-0.0095957254915816,0.012594680046722,0.0021910985469726,1.0,0.0149309976816749,10.778202040621926,-0.0162918277759388,0.0,0.0,0.0220470384309443,0.0385473143396799,0.0,0.0,-0.0014,0.0,-0.0002999999999999,0.0,0.0,-0.0005,0.0,0.0010999999999999,-0.0524551624576526,0.0
2020-11-05,0.0340894815263637,0.0598782524431789,0.0469834999806897,-0.011325839340748,0.0302090971379116,0.0354406577694319,0.0984235934250159,0.0276677253580872,1.0,-0.0098431180992162,-1.3720675740194452,0.0090952618037805,0.0,0.0,0.0194601909718188,0.0258955825233504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.999999999999766e-05,0.0,0.0014999999999999,-0.0186164047528656,0.0001
2020-11-06,0.0465934123663434,0.0575698511077851,0.0760421460720202,0.2186687904867652,0.2621737868509779,0.0011983953263903,0.1974028317464102,0.0698125775329085,2.0,0.1396742675506186,0.9157241702862162,0.164656437413577,0.0,0.0,-0.0002877124015439,0.0003616201592304,0.0,0.0,0.0005999999999999,0.0,9.999999999999984e-05,0.0,0.0,0.0,0.0,0.001,-0.0265686057273189,-0.0001
2020-11-07,0.0013094141228537,-0.0150811233170204,0.0333336221772389,0.1085614808012507,0.1874344224787005,0.0064404694944208,0.1301638156421229,0.0669636949558285,2.0,0.0941041438771963,-0.5375495680877567,0.1013830828848623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001
2020-11-08,-0.0205390642774262,-0.0086553073223362,-0.016090994544561,-0.0208367214181094,0.1338615588003608,-0.0208989660986131,0.0719582808190388,-0.0466261523764924,2.0,0.0195173844656739,-1.215509390631762,0.0223197674247963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001
2020-11-09,0.0001126956857264,0.0117906180619802,0.0077779769924148,0.0138787966865139,0.1144813120066914,0.004307646027742,0.0373441932982814,0.0032633640975832,2.0,0.0389017470439951,4.120489700158706,0.0236497252127754,0.0,0.0,0.0116998723443055,-0.015254013583596,0.0,0.0,0.001,0.0,0.0002,0.0,0.0,0.0,0.0,0.0014,0.0088465437618945,0.0
2020-11-10,-0.0025924467954233,-0.0038794668999506,-0.0017147145221209,0.066744478913906,0.1398760705020674,0.0154252108371113,0.0669074757589351,0.0368215320007365,2.0,0.0330581266474754,-5.63226875731732,0.093706594672287,0.0,0.0,-0.0013998028446696,-0.013652296696711,0.0,0.0,0.0003999999999999,0.0,9.999999999999984e-05,0.0,0.0,0.0,0.0,0.0009999999999999,-0.0094485943350616,0.0
2020-11-11,0.0016349433874951,0.0171473809654267,0.0343897624216245,0.063199443324696,-0.0374892171574674,0.0281978071694974,-0.0127949710013665,0.078603476507854,2.0,0.1066608961335815,-2.55905306825811,0.015767911158744,0.0,0.0,0.0076518884341691,0.0201292035735243,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,-0.0137439834074192,0.0
2020-11-12,-0.0128121743854537,0.0224141249967853,-0.0058519001224828,-0.0271384047357271,-0.0705298801541695,-0.0230994426530056,-0.1172273969611693,-0.0396482705034837,2.0,-0.0130493073350191,-0.2165321662725359,-0.059274571230063,0.0,0.0,-0.0099785593927212,-0.0065193616727032,0.0,0.0,-0.0009999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0192358344948341,0.0
2020-11-13,0.007483973071666,0.0226371036963568,0.0137563602896457,0.123693379790932,0.0981296689523769,0.007321868124094,0.0504773547972219,0.0309336493687162,2.0,0.053177597429227,-1.020638021079736,0.0748928690022165,0.0,0.0,0.013610365817456,0.0102223903655038,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0004999999999999,-0.0228632413790474,0.0
2020-11-14,-0.0074840921257657,-0.0160550476325379,-0.0068858168058272,0.1093425819837103,0.0328267789347889,-0.0134711223079174,-0.0026824395231703,0.068907661657289,2.0,0.0017104432401575,15.13294924190576,0.0062305116390224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,0.0004662776944373,-0.0018167271546785,-0.0180259067405574,0.0716298198600529,0.0634597739977023,-0.0251302372214168,0.0341274137329172,0.0717619275860452,2.0,0.0713689848930221,-2.5791129898438934,0.0430151573537025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,0.0016006643043613,0.0237847931371444,0.0016513810468277,-0.0658642600255891,0.0194143077277713,-0.0059451789319154,0.0084109116821711,-0.0169522519249126,2.0,0.0147807541553612,-0.0204908905182772,-0.0009709611078159,0.0,0.0,0.0116480481988201,0.0080173873495363,0.0,0.0,9.99999999999994e-05,0.0,0.0,0.0,0.0,-0.0002999999999999,0.0,0.0005999999999999,-0.0068102840086313,0.0001
2020-11-17,0.0219724052183971,0.0431823387555283,0.0315994726409871,-0.016158446469109,0.0868196532426217,0.0013012395311262,0.1010932893926159,0.0216744075745507,2.0,0.1153492087651482,1.9667186024868264,0.0423793797040399,0.0,0.0,-0.004791957892531,-0.0020789776696495,0.0,0.0,-0.0005,0.0,-9.999999999999984e-05,0.0,0.0,-0.0002,0.0,0.0002,0.0027357926784688,-0.0001
2020-11-18,-0.013015227714107,0.0461175354724896,0.0154401824878644,-0.0396726571194718,0.0078554892873294,-0.0056937973777357,0.0161251002311548,-0.0674050902161198,2.0,0.057853462450861,0.0908855736848537,-0.004252659346986,0.0,0.0,-0.0115638324103138,-0.0082139009390436,0.0,0.0,9.99999999999994e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.99999999999994e-05,0.0117121223315939,-0.0001999999999999
2020-11-19,-0.002516624879233,-0.002176020235644,-0.0077437256101601,0.0048461833600481,0.0091280069430963,-0.0076348038199607,0.0078536679837859,0.0002818042538532,2.0,0.050160960574356,-0.4958294304369165,0.0348949720079885,0.0,0.0,0.0039464206133208,0.0087369509219088,0.0,0.0,-0.0003999999999999,0.0,-0.0001,0.0,0.0,0.0,0.0,-0.0005,-0.0075336109604715,-0.0001
2020-11-20,0.0212552415557301,0.0281335816501338,0.0500956042640592,0.0951325440867199,0.0393607590183366,0.0068219412659302,0.0771625032265721,0.0329295720503786,2.0,0.1042318072814607,0.2261714980287035,0.0468635998781021,0.0,0.0,-0.0067925413261787,-0.0041781782168569,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005999999999999,0.0060978441166468,-9.999999999999994e-05
2020-11-21,0.0280800841256423,0.0189436771755064,0.0503504080534686,-0.0307787484667899,-0.0536979833474737,0.0386302412097665,0.0029927504348237,0.0171797393361117,2.0,0.0113187191677248,-0.1085191402213802,-0.0148432641367195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.999999999999994e-05
2020-11-22,0.0200063586320367,-0.0158191928109352,0.0456895384988671,-0.0177708331795891,-0.0618864414837135,0.0215942603813219,-0.0484306736227185,-0.0017155472723582,2.0,0.0129967098568313,0.4444419919072302,-0.0258917717931952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.999999999999994e-05
2020-11-23,0.0140787566553011,0.001857068358728,0.0727816406661279,0.0430475081465282,0.0147376691282012,0.0634053022587928,0.0562888734832378,0.0193696036089188,2.0,0.0682047610258451,-0.4750491374803918,0.0458946205908292,0.0,0.0,0.0056359169538502,0.0021644930354105,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,-9.99999999999994e-05,-0.0108012483690472,0.0
2020-11-24,0.0825162097496103,0.0223914778718583,0.0355145798539744,0.0775107813920858,-0.0042711947021144,0.0352691222290526,0.0238345198431824,0.0420081209108358,2.0,0.0255364430977265,-0.3301170960237353,0.0122320982394612,0.0,0.0,0.0161617178044437,0.0131440841100178,0.0,0.0,0.0002999999999999,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0008999999999999,-0.0108370754319558,0.0002
2020-11-25,0.0031016471396541,0.0118699971759026,-0.0257956320897456,-0.0463468476824049,-0.0713585626371372,-0.0131269129087591,-0.0690870256103363,0.0134114661371673,2.0,-0.0226531997047394,-1.484518102468641,-0.0169543896439005,0.0,0.0,-0.0015844155129681,0.0047861597651863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005999999999999,0.0,0.0005,-0.0042109111198759,9.999999999999994e-05
2020-11-26,-0.1300688662458862,-0.0860052512739319,-0.1190199899499676,-0.1523813362258581,-0.0888608494266952,-0.1174586099460903,-0.1769578855777891,-0.1626147979183277,2.0,-0.1549736855971611,0.4591680934720397,-0.1448150844050524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,9.999999999999994e-05
2020-11-27,-0.0223096020799442,-0.0237629315100225,-0.0133210700330456,-0.0040871765610608,0.052252801804367,-0.0060904722616632,0.0106493117339385,-0.0345157063432416,2.0,-0.0077290104271182,0.4914078547237974,0.0097577828659882,0.0,0.0,0.0023969253233782,0.009215008599021,0.0,0.0,-0.0004,0.0,-0.0001,0.0,0.0,0.0,0.0,-0.0004,-0.0044687344441112,9.999999999999994e-05
2020-11-28,0.0214886798457554,0.0174540571932531,0.0205628136916549,0.0099619912357808,-0.0011952361921895,-0.0012723903654152,0.005198590833757,0.0132449449137221,2.0,0.006437761832249,-0.917290591630788,0.0073642154833399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999994e-05
2020-11-29,0.0304391362185905,0.0398943012823405,0.0474434275171748,0.0222411773169055,0.0532198795648373,0.0267963526131116,0.0231160808383326,0.0238028210552314,2.0,0.0332650385031763,4.469274317186675,0.0373711773396168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999994e-05
2020-11-30,0.0335872870778954,0.0494853918485678,0.0779217605626931,0.0627464305892693,0.1463003879703672,0.041206427010821,0.1082858512599247,0.0284166949887418,2.0,0.0929101918393526,-3.237155174246122,0.07767021264377,-0.0599022004889974,-0.0255102040816326,-0.0045954897137437,-0.0005825075680924,0.0,0.0,0.0,0.0,0.0,0.0012,-0.0798,-0.0006,0.0,-0.0007,-0.0029668696025904,9.999999999999994e-05
2020-12-01,0.0086690495271239,0.0206519862833693,0.016793038541272,0.0099099814968164,0.0063578273341451,-0.0162817118556061,0.0292290706569953,-0.0154579958645091,2.0,-0.121879922174138,-8.029872539920856,-0.0176232772618338,0.0,0.0,0.0112711679547605,0.0128185369964439,0.0,0.0,0.0009,0.0,0.0002,0.0,0.0,-0.0002,0.0,-9.999999999999766e-05,0.002199535786291,-9.999999999999994e-05
2020-12-02,-0.0177160579174462,-0.0156987342639196,-0.0164814117771302,0.0275685842531585,0.1000516779996369,0.0028053356399653,0.0647777073360313,-0.0094505970328758,2.0,-0.0044159197873787,-0.6013546588719891,0.0564369024589856,0.0,0.0,0.0017911507324332,-0.0004645850987972,0.0,0.0,9.999999999999766e-05,0.0,-0.0001,0.0,0.0,0.0,0.0,-0.0001,0.0043675282088599,0.0
2020-12-03,0.0031263925435258,0.0172590657449018,0.021948467941234,0.0275618400326733,0.0507390247808023,0.0519098696787896,-0.0084917139780686,0.1667280691190655,2.0,0.0392657284413966,-0.6700062226874905,0.0434540496001041,0.0,0.0,-0.0006241465681479,0.0022519367384732,0.0,0.0,-0.0002999999999999,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0001999999999999,0.0011938209737382,0.0
2020-12-04,-0.0153486961753479,-0.0082346735482243,-0.0145609570457901,-0.0448840551425554,0.0016823450096667,-0.0315402626593868,-0.006211505911925,0.0802990276546742,2.0,-0.0247257137215398,-0.8692466502463927,-0.0231740606835381,0.0,0.0,0.0088362351093074,0.007033104471293,0.0,0.0,0.0005999999999999,0.0,0.0,0.0,0.0,-0.0003999999999999,0.0,0.0005,-0.0053419791797119,9.999999999999994e-05
2020-12-05,-0.016971522886173,-0.0057228664919162,-0.015657661407439,-0.036767273726991,-0.0066349396747543,-0.0582114109911048,0.0002063820083755,-0.0263635105064981,2.0,-0.0280782238924925,7.23842332233348,-0.0095284700710926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999994e-05
2020-12-06,0.0016653317298358,0.0074898243806624,0.0141029693986911,0.0076252702303918,0.011845633619256,-0.009335532817189,0.0040760492697928,0.0232389723082027,2.0,-0.0258201150911117,0.4597439799951133,-0.0003875607094231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999994e-05
2020-12-07,-0.0045137467957706,0.0028870430285867,-0.0034275554850177,0.0145188547980552,0.0369668024794245,-0.0041955381775953,0.0012801750740207,0.0276145239822567,2.0,-0.0182617640631873,0.122102803629589,0.0118595643743824,0.0,0.0,-0.001935595492982,0.0044703924751068,0.0,0.0,-0.0005,0.0,-9.999999999999984e-05,0.0,0.0,-0.0001,0.0,0.0003,0.0055587057614531,-9.999999999999994e-05
2020-12-08,-0.0254609503574478,-0.0136589307125102,-0.0250603108301844,-0.033670452894758,-0.0530469804916127,-0.0171509188409384,-0.0080992038070585,0.1493815518608754,2.0,-0.1868626901446256,4.7109815376336535,-0.0088276266140427,0.0,0.0,0.0027871374554437,0.0050175919232904,0.0,0.0,0.0,0.0,9.999999999999984e-05,0.0,0.0,0.0,0.0,9.99999999999994e-05,-0.0067665503324901,-9.999999999999994e-05
2020-12-09,-0.0261370623942545,-0.035683020284057,-0.0335692635938147,-0.0712237252333423,-0.0548580755505271,-0.0353420865995548,-0.0789967137844713,-0.0194942485184653,2.0,-0.0452539631277804,-0.9831323477276188,-0.0509036268893883,0.0,0.0,-0.0079492200688769,-0.0193772913277442,0.0,0.0,0.0001999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0171583285237937,9.999999999999994e-05
2020-12-10,-0.0010237064000107,0.0016196181508458,0.0049574020030611,-0.0119727250561145,-0.0274362810295538,0.0360971782563452,-0.0124323066134752,-0.0187416438105422,2.0,-0.0333086701536081,1.0160469539603727,-0.0281097266305289,0.0,0.0,-0.0012851160688518,0.0054186134152418,0.0,0.0,-0.0002999999999999,0.0,-9.999999999999984e-05,0.0,0.0,-0.0001999999999999,0.0,-0.0008999999999999,0.0026414121483102,0.0
2020-12-11,-0.0222758397322344,-0.0191082305360232,-0.0286841363242945,-0.0821951613864054,-0.0667976187069034,-0.002768979388303,-0.0707608035718214,-0.0748159931221189,2.0,-0.0458413842535858,-2.4422688228863514,-0.05442582010548,0.0,0.0,-0.001264960061067,-0.0022521705555702,0.0,0.0,-9.99999999999994e-05,0.0,-0.0002,0.0,0.0,0.0001999999999999,0.0,-0.0012,0.0082518874747455,0.0
2020-12-12,0.0249040450393538,0.0296718042908015,0.0231234085957892,0.0379703117176881,0.0563953167203095,0.0116009593769894,0.0352203004549296,0.0291350257051099,2.0,0.0483404953323742,-1.2379619186355155,0.0482663572252075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0309664349274352,0.0345251251106744,0.0391587401884763,0.0427783124942771,0.0361296288667734,0.016393678059589,0.0275625076082475,-0.0040132187795844,2.0,0.0449251398713062,-4.598102289536611,0.0374560162517059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0197845581158317,0.0026794642222935,0.0064833504087398,0.0200726839746396,0.0237592428711548,0.0152143929136472,0.0581986627640478,0.0238593326065863,2.0,-0.018665508580002,-2.64695748942957,-0.0015361872742198,0.0,0.0,-0.0043592669225268,0.005022673529452,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011,0.0143878076033097,0.0
2020-12-15,0.0137267862607191,0.0103702385854662,0.0046717740085726,0.031205518909305,0.0466085214465703,0.0101827896805417,0.1035318026240832,-0.0003673033380433,2.0,0.0322761239463951,-1.0070612564091637,0.0299769729957153,0.0,0.0,0.0129212143145012,0.0124613747222677,0.0,0.0,0.0002,0.0,-9.999999999999984e-05,0.0,0.0,0.0001,0.0,-0.0008,-0.0187571672300146,9.999999999999994e-05
2020-12-16,-0.0017532543178314,0.0362511251059356,0.0260464686009964,-0.0080009772185826,-0.0245957244332694,-0.0206900368594106,-0.0354208115441091,0.0146839214453629,2.0,-0.0071043992159005,92.3381937905178,0.0017591032889292,0.0,0.0,0.0017728480872187,0.0050122825933343,0.0,0.0,9.99999999999994e-05,0.0,9.999999999999984e-05,0.0,0.0,-0.0013,0.0,-0.0002,-0.0040932995309705,0.0
2020-12-17,0.0341982243490546,0.1247675654641582,0.0786330148794482,0.0979743873907126,0.0134166736969658,0.0325795964041726,0.0192748275695624,0.0472235891319789,2.0,0.0594804623618552,-0.5653207144800252,0.0329184096436825,0.0,0.0,0.0057576388007034,0.0084182651706128,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0001,-0.006046870066533,0.0
2020-12-18,-0.0058952784179244,0.012638142604517,-0.0066676783912311,-0.003228043416909,-0.0106717519667153,0.0124414018894509,0.0950590483776741,-0.0065453718082226,2.0,-0.0148851428746861,-6.124895084743599,0.014232443497923,0.0,0.0,-0.0035111001267972,-0.0007136841692944,0.0,0.0,0.0001999999999999,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,-0.0038596381693989,0.0
2020-12-19,0.0736252685042484,0.0216107310745323,0.0161986124536164,0.0930181970926591,0.0833246858171317,0.044866694168381,0.0839924234149078,0.0034596148357086,2.0,0.0504496228741735,-0.9019915731869604,0.0461905517767247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
