Date,BNB_price,WBTC_price,WETH_price,UNI_price,AAVE_price,MKR_price,SNX_price,COMP_price,fear_index,aum,net_flow,DPI_price,Umichigan_survey,ISM_Manufacturing,SPX,NASDAQ,Inflation_CPI,Inflation_PCE,10yr_bond,Fed_funds_rate,2yr_bond,Inflations_expectations,Inflation_surprises,Economic_surprises,Hourly_earnings,MS_Market_Sentiment,VIX,SOFR
2021-04-01,318.09179166666604,58797.86861805562,1937.033256944436,29.098680555555728,383.8294652777772,2262.0948055555573,18.45612847222214,443.513368055557,1.0,134335180.08446848,-1728546.9162321044,425.7441592959342,84.9,63.7,4019.87,13480.11,0.6,0.6,1.67,0.25,0.16,3.24,28.01,0.37,4.4,0.07,17.33,0.01
2021-04-02,344.5188402777778,59181.47502777785,2022.9436666666725,29.304833333333463,398.5243541666672,2441.8914930555475,20.358805555555577,461.1998263888884,1.0,138336544.05957252,735886.0250430469,437.2275090763669,84.9,63.7,4019.87,13480.11,0.6,0.6,1.72,0.25,0.19,3.24,28.01,0.44,4.4,0.03,17.33,0.01
2021-04-03,338.5698402777785,58807.47704166691,2084.724868055552,31.05968750000009,405.248222222221,2398.547236111106,20.30084375000017,485.2631597222231,1.0,152291778.338103,6987970.8855627775,459.7643803066147,84.9,63.7,4019.87,13480.11,0.6,0.6,1.72,0.25,0.19,3.24,28.01,0.44,4.4,0.03,17.33,0.01
2021-04-04,340.44377777777777,57623.90263194419,2046.0505208333311,30.36529861111109,395.41738194444486,2281.705506944448,20.402888888888928,529.6709861111118,1.0,149480880.99059704,493348.6951424684,449.04040315796726,84.9,63.7,4019.87,13480.11,0.6,0.6,1.72,0.25,0.19,3.24,28.01,0.44,4.4,0.03,17.33,0.01
2021-04-05,359.58356944444574,58040.26490277766,2070.5935486111066,30.639000000000063,398.4917986111122,2298.7129166666587,20.50837499999997,519.2077638888884,1.0,131613523.51265752,-17349125.096738342,446.9284908916459,84.9,63.7,4077.91,13705.59,0.6,0.6,1.7,0.25,0.17,3.24,28.01,0.44,4.4,0.07,17.91,0.01
2021-04-06,394.6125069444455,59082.76370138913,2146.569249999992,31.89548611111115,405.94542361111,2315.576666666655,22.213979166666626,507.013569444443,1.0,136830184.7476778,53412.42961885625,462.3550031648477,84.9,63.7,4073.94,13698.38,0.6,0.6,1.66,0.25,0.16,3.24,28.01,0.44,4.4,0.15,18.12,0.01
2021-04-07,390.86140277777815,57139.07664583329,2041.5716736111108,29.621486111111054,365.0580972222225,2186.039736111106,20.42892708333313,467.5980902777783,1.0,122466012.7773009,-690832.2782124545,424.42295621312815,84.9,63.7,4079.95,13688.84,0.6,0.6,1.67,0.25,0.15,3.24,28.01,0.47,4.4,0.19,17.16,0.01
2021-04-08,404.81172916666856,57152.57588194433,2028.9166111111103,29.51857638888883,360.484152777777,2159.544590277772,19.733111111111096,460.8098611111119,1.0,125045517.26674628,-792933.1581807458,431.8576182992121,84.9,63.7,4097.17,13829.31,0.6,0.6,1.62,0.25,0.15,3.24,28.01,0.46,4.4,0.27,16.95,0.01
2021-04-09,430.2674861111119,58250.39376388892,2077.6960486111143,30.053736111111085,366.81238194444455,2213.924743055559,19.925375000000148,457.31331944444577,1.0,124751652.01470836,-2860573.443380943,437.904148029206,84.9,63.7,4128.8,13900.19,0.6,0.6,1.66,0.25,0.15,3.24,28.01,0.47,4.4,0.31,16.69,0.01
2021-04-10,473.84947222222286,59919.16096527766,2141.971868055557,29.966333333333328,368.4592430555554,2267.81048611111,19.489076388888947,451.1565694444445,1.0,122733230.04336964,-1364269.1842510432,435.8286708014374,84.9,63.7,4128.8,13900.19,0.6,0.6,1.66,0.25,0.15,3.24,28.01,0.47,4.4,0.31,16.69,0.01
2021-04-11,482.9934722222213,59850.90514583351,2142.9737986111154,29.89670138888889,368.36117361111246,2236.952819444445,18.909381944444288,450.0411944444433,2.0,121999393.05355065,789663.4293883224,431.5391552427957,84.9,63.7,4128.8,13900.19,0.6,0.6,1.66,0.25,0.15,3.24,28.01,0.47,4.4,0.31,16.69,0.01
2021-04-12,572.7027986111091,60168.323763889086,2151.1964583333297,33.52014583333335,383.83818750000006,2417.860986111109,19.19888888888884,451.4751041666664,1.0,125344998.7700845,-846307.4900240279,449.95165317618313,84.9,63.7,4127.99,13850.0,0.6,0.6,1.67,0.25,0.17,3.24,28.01,0.47,4.4,0.33,16.91,0.01
2021-04-13,562.6777569444445,62165.01313888892,2226.022000000012,35.422666666666665,399.7410416666671,2545.9870763888907,19.573253472222184,466.2752013888904,1.0,135189262.25381163,3500962.2109406614,471.1235879038425,84.9,63.7,4141.59,13996.1,0.6,0.6,1.61,0.25,0.16,3.24,28.01,0.47,4.4,0.33,16.65,0.01
2021-04-14,561.2723749999984,63497.47589583322,2362.6382083333347,35.43513194444443,403.8499444444455,2605.524756944436,19.537736111111155,478.15624999999926,1.0,136920246.2417951,150170.48845982394,476.2931393290692,84.9,63.7,4124.66,13857.84,0.6,0.6,1.63,0.25,0.16,3.24,28.01,0.47,4.4,0.34,16.99,0.01
2021-04-15,548.0252361111109,62949.19769444429,2464.0687083333387,37.9018680555555,452.5657152777807,3264.808486111108,21.084524305555632,535.2557361111118,2.0,150531265.410033,1083348.387113903,536.7551506676785,84.9,63.7,4170.42,14038.76,0.6,0.6,1.58,0.25,0.16,3.24,28.01,0.49,4.4,0.32,16.57,0.01
2021-04-16,529.8716874999998,62330.46302777789,2470.6107361111035,37.24648611111096,453.5810486111104,3504.5184097222154,21.80500347222218,583.9842500000015,2.0,155719925.67852935,1675369.9227297255,529.9318092509899,84.9,63.7,4185.47,14052.34,0.6,0.6,1.58,0.25,0.16,3.24,28.01,0.49,4.4,0.35,16.25,0.01
2021-04-17,536.2988402777772,62038.8073402778,2466.8318125000083,37.022076388888784,451.4796041666664,3517.6023194444574,21.68141666666661,575.180965277779,2.0,156364745.27639034,734933.2286329495,531.1626762942958,84.9,63.7,4185.47,14052.34,0.6,0.6,1.58,0.25,0.16,3.24,28.01,0.49,4.4,0.35,16.25,0.01
2021-04-18,478.8753611111116,56449.7000972223,2203.275722222213,31.73964583333333,384.5039861111111,3143.5392708333343,18.04233680555556,486.2419861111111,2.0,134482739.9084187,667278.5004370868,451.2095448145704,84.9,63.7,4185.47,14052.34,0.6,0.6,1.58,0.25,0.16,3.24,28.01,0.49,4.4,0.35,16.25,0.01
2021-04-19,519.6030763888868,56727.50904861134,2240.068027777774,32.12863888888901,378.3809999999999,3553.3798888889014,17.335270833333414,488.1393402777777,1.0,135801011.69998926,-362648.66626187233,461.1645969286826,84.9,63.7,4163.26,13914.77,0.6,0.6,1.6,0.25,0.16,3.24,28.01,0.49,4.4,0.31,17.29,0.01
2021-04-20,527.7775763888853,55757.29726388884,2203.4952569444463,30.61523611111115,352.97201388888715,3414.842083333332,16.114656250000078,466.59471527777714,1.0,128946756.91113073,1343890.188263325,433.83143061978905,84.9,63.7,4134.94,13786.27,0.6,0.6,1.56,0.25,0.15,3.24,28.01,0.49,4.4,0.21,18.68,0.01
2021-04-21,582.0964305555552,55534.754673611096,2357.546652777778,33.12109027777777,364.6070833333324,3736.660256944452,16.574635416666627,485.721368055556,1.0,134527253.47958186,-105562.9490255008,452.9852359529501,84.9,63.7,4173.42,13950.22,0.6,0.6,1.56,0.25,0.15,3.24,28.01,0.49,4.4,0.17,17.5,0.01
2021-04-22,550.5422083333344,53908.7146805556,2488.415965277773,36.24841666666676,381.1043680555555,4446.374027777782,16.439180555555478,551.4459097222222,1.0,145692888.47944814,466090.0178077287,486.0759946603748,84.9,63.7,4134.98,13818.41,0.6,0.6,1.54,0.25,0.15,3.24,28.01,0.49,4.4,0.13,18.71,0.01
2021-04-23,500.55145138888975,49920.41025000012,2285.3098125000065,32.22376388888879,336.26789583333414,3899.3506111110937,14.289663194444536,546.3473124999988,1.0,130227865.11734818,-124289.212772011,431.7821350699937,84.9,63.7,4180.17,14016.81,0.6,0.6,1.56,0.25,0.16,3.24,28.01,0.53,4.4,0.14,17.33,0.01
2021-04-24,508.9286805555561,50134.4029444444,2267.8885416666626,31.41461805555556,330.4002361111115,3889.745694444454,14.296697916666588,579.0085138888878,-1.0,128332300.7475881,25830.39806861677,425.1490098616605,84.9,63.7,4180.17,14016.81,0.6,0.6,1.56,0.25,0.16,3.24,28.01,0.53,4.4,0.14,17.33,0.01
2021-04-25,500.5101527777768,49757.47715972232,2266.594819444446,32.290888888888816,333.2514722222213,3908.65071527778,14.018201388888832,560.1992013888878,-1.0,128184265.95668451,-214381.5018651292,429.4082466761071,84.9,63.7,4180.17,14016.81,0.6,0.6,1.56,0.25,0.16,3.24,28.01,0.53,4.4,0.14,17.33,0.01
2021-04-26,534.440270833334,53100.18959722205,2479.246930555561,36.016513888888994,393.1670416666667,4002.8861597222126,15.564152777777847,624.3048888888876,-1.0,142545431.63972074,129284.9770411264,477.7626687569002,84.9,63.7,4187.62,14138.78,0.6,0.6,1.57,0.25,0.17,3.24,28.01,0.54,4.4,0.19,17.64,0.01
2021-04-27,554.1700972222221,54672.76192361129,2580.0523194444454,39.27061805555548,422.3233541666644,4390.324208333341,16.633746527777674,660.3825694444455,0.0,153093476.8246505,-382509.6195344476,515.6270625660798,84.9,63.7,4186.72,14090.22,0.6,0.6,1.62,0.25,0.18,3.24,28.01,0.55,4.4,0.19,17.56,0.01
2021-04-28,561.5122013888888,54860.71025694433,2682.655784722221,41.17145833333328,459.407291666668,4412.402055555553,16.817100694444292,645.6927986111103,1.0,159992356.44240642,46553.725840129286,535.242550630723,84.9,63.7,4183.18,14051.03,0.6,0.6,1.61,0.25,0.16,3.24,28.01,0.54,4.4,0.19,17.28,0.01
2021-04-29,582.517118055555,53960.79100694436,2742.779784722222,41.9797361111112,447.7357083333312,4271.495520833344,17.215343750000034,653.9621111111111,0.0,160972042.4397133,1327221.950380886,532.1910979621103,84.9,63.7,4211.47,14082.55,0.6,0.6,1.63,0.25,0.16,3.24,28.01,0.54,4.4,0.16,17.61,0.01
2021-04-30,611.9821875,55290.9838194448,2762.0341875000163,40.501125000000044,440.0869791666638,4239.892041666678,17.92831249999998,686.9420625000001,0.0,159551065.91067642,-426354.6421830545,529.0873068804412,88.3,60.6,4181.17,13962.68,0.6,0.6,1.63,0.25,0.16,3.36,35.79,0.56,0.6,0.1,18.61,0.01
2021-05-01,625.0719027777756,57819.28617361139,2872.5324444444414,40.24912499999993,473.7017083333348,4663.141763888887,18.185756944444623,780.3497152777775,1.0,166239675.0747563,280368.7622654824,555.7815797209595,88.3,60.6,4181.17,13962.68,0.6,0.6,1.63,0.25,0.16,3.36,35.79,0.56,0.6,0.1,18.61,0.01
2021-05-02,619.1943402777757,56926.85727777788,2933.4900694444414,41.29980555555549,489.0089861111119,4866.335583333342,17.54980902777777,827.3067430555541,1.0,171117446.09619525,173461.05748837048,567.7521296252628,88.3,60.6,4181.17,13962.68,0.6,0.6,1.63,0.25,0.16,3.36,35.79,0.56,0.6,0.1,18.61,0.01
2021-05-03,649.4392152777781,58053.791465277856,3174.729659722232,43.48954166666677,513.9706111111116,5577.625152777785,18.3673819444444,815.1724027777786,1.0,182825919.74593577,2517092.258390925,599.2058205215903,88.3,60.6,4192.66,13895.12,0.6,0.6,1.6,0.25,0.16,3.36,35.79,0.5,0.6,0.11,18.31,0.01
2021-05-04,641.67317361111,55417.86056944463,3355.9111944444344,42.21375000000002,480.5942152777768,5589.366284722226,17.548253472222175,792.8738472222203,1.0,179657415.87265575,2751661.374630848,581.4161512192884,88.3,60.6,4164.66,13633.5,0.6,0.6,1.59,0.25,0.16,3.36,35.79,0.49,0.6,0.05,19.48,0.01
2021-05-05,643.5134930555524,55939.87977083326,3376.4171527777926,43.32464583333326,466.5825694444441,5352.570597222233,17.327086805555606,768.2848333333321,0.0,178753090.89556128,1021425.3927017762,573.2944258027052,88.3,60.6,4167.59,13582.42,0.6,0.6,1.57,0.25,0.15,3.36,35.79,0.47,0.6,0.02,19.15,0.01
2021-05-06,642.3463611111129,57039.244215277904,3498.307833333334,41.72184722222228,465.4817569444452,5215.506597222211,17.853951388888884,762.913722222223,1.0,179536089.901814,910180.7109944668,572.467860693949,88.3,60.6,4201.62,13632.84,0.6,0.6,1.57,0.25,0.15,3.36,35.79,0.46,0.6,0.04,18.39,0.01
2021-05-07,634.8456736111128,57113.50542361084,3515.668590277772,40.62183333333345,456.1621944444453,5105.348083333343,19.036552083333245,730.374263888889,1.0,179242958.9592707,1244688.7241036808,567.8524630405699,88.3,60.6,4232.6,13752.24,0.6,0.6,1.58,0.25,0.14,3.36,35.79,0.39,0.6,0.07,16.69,0.01
2021-05-08,639.6791111111121,58600.18752083337,3658.4228611111175,40.32736805555537,458.30639583333374,5420.658201388904,18.821722222222192,758.7167777777777,1.0,180052211.39876014,429184.3642662582,571.0975197412315,88.3,60.6,4232.6,13752.24,0.6,0.6,1.58,0.25,0.14,3.36,35.79,0.39,0.6,0.07,16.69,0.01
2021-05-09,658.371562500001,58042.240152777806,3899.183840277781,39.56957638888892,459.262381944444,5379.036444444453,17.96143749999989,760.5284305555577,1.0,181633433.03821656,2584099.015268725,566.1248908116575,88.3,60.6,4232.6,13752.24,0.6,0.6,1.58,0.25,0.14,3.36,35.79,0.39,0.6,0.07,16.69,0.01
2021-05-10,665.4986388888891,57845.17713888891,4068.876909722222,39.35729861111111,464.27887499999736,5272.280250000001,17.521993055555445,783.2037361111096,1.0,186322706.2474403,3260073.2975730505,569.9037292173098,88.3,60.6,4188.43,13401.86,0.6,0.6,1.6,0.25,0.15,3.36,35.79,0.39,0.6,0.05,19.66,0.01
2021-05-11,655.2815625,55906.663986111285,3993.511604166665,37.11502777777795,440.0630624999976,5053.3242708333455,16.76858333333338,822.0160277777786,1.0,178361359.18171176,-560974.532662606,557.044675617175,88.3,60.6,4152.1,13389.43,0.6,0.6,1.62,0.25,0.16,3.36,35.79,0.39,0.6,-0.13,21.84,0.01
2021-05-12,660.0156458333341,55997.12870833348,4215.110326388885,41.226027777777816,534.1757708333312,5569.68870833334,19.31611111111101,849.4575694444452,1.0,212137985.84865004,6752871.87884674,631.2193104260547,88.3,60.6,4063.04,13031.68,0.6,0.6,1.69,0.25,0.16,3.36,35.79,0.39,0.6,-0.36,27.59,0.01
2021-05-13,593.4162638888885,49909.3608194444,3824.955576388878,38.02640277777778,546.5776874999999,4878.772048611112,19.816166666666632,776.7379166666659,-1.0,198548082.78509185,1935339.7864728407,585.7584298587104,88.3,60.6,4112.5,13124.99,0.6,0.6,1.66,0.25,0.15,3.36,35.79,0.39,0.6,-0.49,23.13,0.01
2021-05-14,598.3649722222221,50319.2242222222,3976.4688958333054,39.32479166666669,569.5086458333336,5026.435763888892,20.76138888888883,791.1474097222223,-1.0,207629617.5840937,1193423.2079724027,613.0535606388706,88.3,60.6,4173.85,13429.98,0.6,0.6,1.63,0.25,0.15,3.36,35.79,0.35,0.6,-0.42,18.81,0.01
2021-05-15,587.9379583333358,48965.35916666664,3905.302173611131,39.40375694444445,561.1061666666667,4865.619881944425,20.96940972222204,740.2932499999997,-1.0,206676421.23349664,604894.4174879661,605.047505911612,88.3,60.6,4173.85,13429.98,0.6,0.6,1.63,0.25,0.15,3.36,35.79,0.35,0.6,-0.42,18.81,0.01
2021-05-16,577.7640555555553,47830.22628472211,3707.0097222222175,37.58987499999997,528.753812500001,4680.719104166662,19.585590277777825,700.1992569444432,-2.0,198913425.52440372,1013740.0740910696,573.495667379123,88.3,60.6,4173.85,13429.98,0.6,0.6,1.63,0.25,0.15,3.36,35.79,0.35,0.6,-0.42,18.81,0.01
2021-05-17,525.4180555555536,44432.9117499998,3394.6648194444497,34.43700694444457,547.2079513888898,4465.895409722231,18.55895833333314,671.6487569444454,-1.0,187512103.41920897,-742492.7583625716,546.423722945362,88.3,60.6,4163.29,13379.05,0.6,0.6,1.65,0.25,0.15,3.36,35.79,0.35,0.6,-0.37,19.72,0.01
2021-05-18,518.5777361111114,44265.61554166681,3425.9350277777767,35.19463888888886,634.866256944445,4753.987069444438,22.601440972222218,688.7977152777796,-2.0,209106939.44227657,2163648.359717545,599.5953255636374,88.3,60.6,4127.83,13303.64,0.6,0.6,1.64,0.25,0.15,3.36,35.79,0.3,0.6,-0.38,21.34,0.01
2021-05-19,411.15440277777896,39181.74249305572,2836.321652777783,28.13957638888886,536.5612430555547,3979.1246944444447,18.624989583333413,560.5801805555525,-2.0,170274388.04497212,2100438.4923577392,487.15436003398383,88.3,60.6,4115.68,13299.74,0.6,0.6,1.67,0.25,0.16,3.36,35.79,0.3,0.6,-0.42,22.18,0.01
2021-05-20,372.9925902777777,39939.06837500011,2699.161104166667,25.734388888888805,455.9644236111116,3796.835923611112,16.08370138888892,520.6534166666663,-2.0,158538035.57926908,2335910.268754083,444.3839753636618,88.3,60.6,4159.12,13535.74,0.6,0.6,1.63,0.25,0.15,3.36,35.79,0.26,0.6,-0.38,20.67,0.01
2021-05-21,363.4000069444448,39183.924166666686,2625.572312499994,24.50518055555558,423.7699444444444,3670.0508888889008,16.61546180555542,515.5936180555581,-2.0,156209599.70859787,-2232383.614218923,409.4028089533885,88.3,60.6,4155.86,13470.99,0.6,0.6,1.62,0.25,0.15,3.36,35.79,0.25,0.6,-0.33,20.15,0.01
2021-05-22,313.2415000000008,37572.537930555634,2352.083937500005,20.855145833333378,342.54660416666616,2867.4395555555634,15.024309027777708,405.7903194444432,-2.0,122836381.84593584,165492.27917037508,346.7268448719759,88.3,60.6,4155.86,13470.99,0.6,0.6,1.62,0.25,0.15,3.36,35.79,0.25,0.6,-0.33,20.15,0.01
2021-05-23,264.7332430555552,35102.858034722085,2106.6007361111115,17.586201388888927,290.866354166666,2447.4055624999964,12.830364583333251,339.1744236111119,-2.0,105301598.7260308,2600960.88102181,288.42464672802595,88.3,60.6,4155.86,13470.99,0.6,0.6,1.62,0.25,0.15,3.36,35.79,0.25,0.6,-0.33,20.15,0.01
2021-05-24,303.8979652777783,37056.35184722229,2363.1717361111064,20.5694027777778,339.1920833333344,3490.1866736111174,13.166697916666672,385.8526805555555,-2.0,129072312.36983022,3451704.0436410755,351.20296004719233,88.3,60.6,4197.05,13661.17,0.6,0.6,1.6,0.25,0.15,3.36,35.79,0.25,0.6,-0.26,18.4,0.01
2021-05-25,338.0111388888888,38117.43358333325,2590.440576388892,24.218375000000066,359.5766041666657,3753.061430555545,13.190045138888935,403.6762777777784,-2.0,141521708.3932643,904125.657248465,376.9257800884645,88.3,60.6,4188.13,13657.17,0.6,0.6,1.56,0.25,0.14,3.36,35.79,0.22,0.6,-0.23,18.84,0.01
2021-05-26,368.21442361111207,39332.6484444446,2795.1793819444383,26.582819444444457,380.63454861111103,3872.6172291666608,14.198475694444417,441.0378958333336,-2.0,156478691.13983163,3118485.926431019,408.9859609916176,88.3,60.6,4195.99,13738.0,0.6,0.6,1.58,0.25,0.15,3.36,35.79,0.22,0.6,-0.15,17.36,0.01
2021-05-27,367.54022222222073,38830.56797916663,2768.306465277773,28.36269444444445,384.759770833334,3761.631326388879,13.639736111111173,429.5900902777776,-1.0,157767123.3290336,2182631.65287567,406.4272991670933,88.3,60.6,4200.88,13736.28,0.6,0.6,1.61,0.25,0.14,3.36,35.79,0.21,0.6,-0.06,16.74,0.01
2021-05-28,339.7908472222212,36620.81267361135,2555.0993472222244,27.039743055555544,338.4606249999993,3430.2847361111094,12.28792361111105,388.2764305555565,-2.0,143730919.3029452,-323869.24870945193,369.2045663374336,88.3,60.6,4204.11,13748.74,0.6,0.6,1.59,0.25,0.14,3.36,35.79,0.24,0.6,0.05,16.76,0.01
2021-05-29,322.9129375000008,35270.62436805572,2401.981402777773,24.932472222222305,310.7648611111117,3204.495305555554,11.598118055555554,372.9685069444449,-2.0,141464258.23166528,4478025.889135157,357.7768628388872,88.3,60.6,4204.11,13748.74,0.6,0.6,1.59,0.25,0.14,3.36,35.79,0.24,0.6,0.05,16.76,0.01
2021-05-30,323.50538194444454,35497.76791666668,2382.140402777788,24.724555555555487,320.01434027777805,3231.9170833333333,11.680770833333344,385.2045138888888,-2.0,142049063.58926612,713.34,355.742729306136,88.3,60.6,4204.11,13748.74,0.6,0.6,1.59,0.25,0.14,3.36,35.79,0.24,0.6,0.05,16.76,0.01
2021-05-31,334.9953194444452,36179.83162500004,2503.090201388893,26.01979861111108,345.8629027777779,3413.3283611111106,12.351701388888785,415.019631944444,-2.0,157545997.96344057,4906080.858326264,383.99022485749225,82.9,61.6,4204.11,13748.74,0.7,0.5,1.59,0.25,0.14,4.0,70.71,0.24,2.2,0.12,16.76,0.01
2021-06-01,352.05454861111207,36613.078847222336,2611.525465277776,27.19524305555556,375.15496527778015,3579.2892083333286,12.682631944444603,423.1479097222216,-2.0,167179230.04351595,6212139.309322597,391.5934581714162,82.9,61.6,4202.04,13736.48,0.7,0.5,1.61,0.25,0.15,4.0,70.71,0.21,2.2,0.21,17.9,0.01
2021-06-02,388.4327499999997,37350.59625000005,2697.9645138888845,27.73062500000018,383.9533472222214,3615.191868055546,12.877256944444357,436.98018055555656,-2.0,177692896.3286166,4703869.759060592,405.9629942678376,82.9,61.6,4208.12,13756.33,0.7,0.5,1.59,0.25,0.14,4.0,70.71,0.2,2.2,0.29,17.48,0.01
2021-06-03,415.8576041666668,38596.74616666667,2802.3453263888846,28.32305555555569,394.6772847222222,3637.020881944429,13.398777777777791,442.84322222222187,-2.0,182129122.3488099,790435.8632561752,416.8078446290619,82.9,61.6,4192.85,13614.51,0.7,0.5,1.63,0.25,0.15,4.0,70.71,0.21,2.2,0.4,18.04,0.01
2021-06-04,392.43096527777817,37128.60682638884,2684.796541666671,26.55526388888882,369.8449583333343,3652.9695625000136,12.3330277777778,409.33734722222266,-1.0,171746301.76165318,428830.4887795711,386.10253491795976,82.9,61.6,4229.89,13814.49,0.7,0.5,1.55,0.25,0.14,4.0,70.71,0.23,2.2,0.52,16.42,0.01
2021-06-05,402.2261736111111,36638.37297222227,2691.775444444437,26.367097222222235,372.5500694444439,3685.62878472222,12.22496527777782,399.4445486111123,-2.0,167454221.53930005,-452780.310234514,383.6513157710393,82.9,61.6,4229.89,13814.49,0.7,0.5,1.55,0.25,0.14,4.0,70.71,0.23,2.2,0.52,16.42,0.01
2021-06-06,392.26486111111024,36030.9426736113,2693.7549374999944,25.89883333333333,362.7219444444448,3587.120944444444,11.87559722222221,387.46115972222185,-2.0,167738681.32755348,170219.50950142634,378.9546356147738,82.9,61.6,4229.89,13814.49,0.7,0.5,1.55,0.25,0.14,4.0,70.71,0.23,2.2,0.52,16.42,0.01
2021-06-07,392.5608680555551,35940.06495833335,2752.193965277781,26.249854166666648,372.4737847222206,3656.423354166656,11.881944444444446,393.04148611111225,-2.0,171630796.48432377,455068.91965062846,386.4041767775016,82.9,61.6,4226.52,13881.72,0.7,0.5,1.57,0.25,0.15,4.0,70.71,0.22,2.2,0.61,16.42,0.01
2021-06-08,348.6135694444435,32926.36555555563,2499.245451388889,23.180520833333272,324.36743055555536,3215.9162916666564,10.312263888888802,337.6083124999984,-2.0,149785131.24569157,-378877.1672985609,338.7934544769957,82.9,61.6,4227.26,13924.91,0.7,0.5,1.53,0.25,0.15,4.0,70.71,0.22,2.2,0.66,17.07,0.01
2021-06-09,357.674152777776,34870.783708333205,2527.537430555565,23.768215277777795,327.3271388888897,3224.2920416666493,10.491458333333338,357.5461875000013,-2.0,150363434.37516,425.3616285416458,342.9811465234511,82.9,61.6,4219.55,13911.75,0.7,0.5,1.49,0.25,0.15,4.0,70.71,0.22,2.2,0.64,17.89,0.01
2021-06-10,361.519347222221,37030.24488194443,2531.202701388888,24.204451388888973,322.6986944444446,3196.7977222222253,10.45621874999998,344.65999305555613,-2.0,148923958.8796385,-1608304.648419059,342.2029674963878,82.9,61.6,4239.18,14020.33,0.7,0.5,1.43,0.25,0.14,4.0,70.71,0.23,2.2,0.64,16.1,0.01
2021-06-11,355.1743680555551,37034.92893750014,2434.55571527777,22.712861111111103,302.38214583333354,3037.786472222229,9.112340277777756,319.4293541666658,-2.0,140071442.8425778,144874.09834476738,318.98028482270263,82.9,61.6,4247.44,14069.42,0.7,0.5,1.45,0.25,0.15,4.0,70.71,0.24,2.2,0.67,15.65,0.01
2021-06-12,339.6576180555553,35775.739090277806,2366.4522916666674,21.255215277777765,279.3856458333344,2925.9919722222253,8.395041666666657,294.97579861111103,-1.0,130050844.2305392,-40551.21622225918,294.9464112981645,82.9,61.6,4247.44,14069.42,0.7,0.5,1.45,0.25,0.15,4.0,70.71,0.24,2.2,0.67,15.65,0.01
2021-06-13,344.45188194444273,36419.533868055645,2394.094791666663,21.46404861111104,286.96522222222313,2981.402729166664,8.524840277777786,301.62581944444446,-2.0,128387155.10769576,-73337.55540723036,297.7599655040808,82.9,61.6,4247.44,14069.42,0.7,0.5,1.45,0.25,0.15,4.0,70.71,0.24,2.2,0.67,15.65,0.01
2021-06-14,364.80524305555406,39675.00409027765,2522.6954791666644,23.2850416666666,316.1315347222218,3166.2416249999947,9.210847222222196,328.59999305555573,-1.0,141447566.14782262,0.0,327.52773039340025,82.9,61.6,4255.15,14174.14,0.7,0.5,1.49,0.25,0.16,4.0,70.71,0.24,2.2,0.7,16.39,0.01
2021-06-15,370.6491597222212,40234.08120138885,2579.732833333336,23.915895833333348,317.25568750000105,3199.04009722223,9.9638263888889,334.8603611111122,-1.0,145217098.12192407,173356.17553105456,335.1640159140099,82.9,61.6,4246.59,14072.86,0.7,0.5,1.49,0.25,0.16,4.0,70.71,0.19,2.2,0.67,17.02,0.01
2021-06-16,356.8038749999997,39472.60713194448,2472.285277777776,22.657520833333272,302.1876319444445,3053.0626180555573,9.375506944444483,315.5995833333343,-1.0,136817192.857719,-729851.9938594317,313.1615632150022,82.9,61.6,4223.7,14039.68,0.7,0.5,1.58,0.25,0.21,4.0,70.71,0.15,2.2,0.58,18.15,0.01
2021-06-17,354.8635833333331,38638.5287430555,2396.9309930555514,22.293770833333365,296.3263611111116,2974.2188819444427,9.14754861111109,310.2866458333331,-1.0,134319350.24388963,-426795.91955064266,310.2268718830657,82.9,61.6,4221.86,14161.35,0.7,0.5,1.5,0.25,0.21,4.0,70.71,0.11,2.2,0.44,17.75,0.05
2021-06-18,345.3260763888882,37053.20696527782,2282.8322361111163,21.03955555555556,275.50816666666657,2780.9472291666684,8.529156249999971,292.2411874999996,-2.0,127073072.58742088,-148837.3899520069,289.8728944146206,82.9,61.6,4166.45,14030.38,0.7,0.5,1.44,0.25,0.25,4.0,70.71,0.11,2.2,0.22,20.7,0.05
2021-06-19,339.01075694444467,35787.38453472226,2228.1544861111083,20.46475694444448,263.7930763888898,2665.054395833336,8.334527777777724,280.06209027777857,-2.0,122441184.5340798,0.0,283.2693978121655,82.9,61.6,4166.45,14030.38,0.7,0.5,1.44,0.25,0.25,4.0,70.71,0.11,2.2,0.22,20.7,0.05
2021-06-20,331.45155555555533,35107.7795208333,2171.9441875000043,19.88417361111106,261.23278472222177,2610.880180555551,8.228354166666648,277.35788194444496,-2.0,119412717.8990736,-128725.10036572482,279.96181728512227,82.9,61.6,4166.45,14030.38,0.7,0.5,1.44,0.25,0.25,4.0,70.71,0.11,2.2,0.22,20.7,0.05
2021-06-21,310.334229166666,33200.51314583352,2021.4287986111133,18.03386805555555,236.5480763888884,2362.771090277778,7.377083333333308,254.37649305555496,-2.0,107340549.49418975,707599.3954950806,242.64875858863087,82.9,61.6,4224.79,14141.48,0.7,0.5,1.49,0.25,0.25,4.0,70.71,0.11,2.2,0.12,17.89,0.05
