day,tvl,volume_traded,fees_collected,ma_tvl,apy
2021-06-18T00:00:00+00:00,2.8263387909446885e+06,310022.8003034472,930.0684009103416,2.506767111225458e+06,0.9829981812950431
2021-06-19T00:00:00+00:00,2.7372628229189054e+06,126867.9146468729,380.6037439406187,2.552037096915565e+06,0.9546732294033808
2021-06-20T00:00:00+00:00,2.6849722476576227e+06,297869.7720806447,893.609316241934,2.596754195712252e+06,0.9354477440610258
2021-06-21T00:00:00+00:00,2.4911328138768184e+06,651281.2479206192,1953.8437437618577,2.639870079396276e+06,0.9330805663109548
2021-06-22T00:00:00+00:00,2.239305397272235e+06,444439.35120696365,1333.318053620891,2.6784609099910916e+06,0.9217729252994168
2021-06-23T00:00:00+00:00,2.4915810759532237e+06,130900.60184556834,392.70180553670497,2.7215500556757976e+06,0.8905852005397946
2021-06-24T00:00:00+00:00,2.487442003093493e+06,116467.64576035162,349.40293728105485,2.7389828426375585e+06,0.8577112913201953
2021-06-25T00:00:00+00:00,2.1520781345898677e+06,100191.79745721842,300.57539237165525,2.755418878354766e+06,0.8418868096558267
2021-06-26T00:00:00+00:00,2.0344185639568574e+06,96788.60727380318,290.3658218214095,2.7643528386805537e+06,0.820018939067368
2021-06-27T00:00:00+00:00,2.1130583313372005e+06,182696.8429295011,548.0905287885033,2.781735442056383e+06,0.8035884380132658
2021-06-28T00:00:00+00:00,2.4072700697781136e+06,131896.0822978127,395.68824689343813,2.8069408857996017e+06,0.7143200322546011
2021-06-29T00:00:00+00:00,2.602680952771495e+06,185872.45855042606,557.6173756512782,2.8314027736592917e+06,0.7034771027943145
2021-06-30T00:00:00+00:00,2.577461584796213e+06,272969.92530517146,818.9097759155144,2.854126122641669e+06,0.6635922603362322
2021-07-01T00:00:00+00:00,2.6142846694901455e+06,312254.8987816404,936.7646963449213,2.8546847128960406e+06,0.6396467414635142
2021-07-02T00:00:00+00:00,2.5222904235393195e+06,145268.45345994807,435.8053603798442,2.8354736271498874e+06,0.5186175343069418
2021-07-03T00:00:00+00:00,2.6066613808434107e+06,160020.80358475895,480.0624107542768,2.8057920719928e+06,0.4277109623606879
2021-07-04T00:00:00+00:00,2.7069041187802595e+06,470557.9721791122,1411.6739165373367,2.784645867916957e+06,0.42079249139225117
2021-07-05T00:00:00+00:00,2.7759703891758677e+06,615308.2579674927,1845.9247739024781,2.7481794393888167e+06,0.4469343834606027
2021-07-06T00:00:00+00:00,2.9007142129949816e+06,1.6232901021726485e+06,4869.870306517945,2.7202981048350767e+06,0.5294823044043682
2021-07-07T00:00:00+00:00,2.931177071327188e+06,566257.2126314868,1698.7716378944604,2.704683561557016e+06,0.5401552572763694
2021-07-08T00:00:00+00:00,2.7400718681573924e+06,1.5418787703547236e+06,4625.6363110641705,2.6927346973852487e+06,0.6136258506862976
2021-07-09T00:00:00+00:00,2.738543108873643e+06,658683.8239968664,1976.051471990599,2.67809076401898e+06,0.6326445655804425
2021-07-10T00:00:00+00:00,2.7422261744556855e+06,386045.04990605573,1158.1351497181672,2.662672018925706e+06,0.6374871441947876
2021-07-11T00:00:00+00:00,2.79986150648228e+06,686375.0960274042,2059.1252880822126,2.656056847131506e+06,0.6647752519231055
2021-07-12T00:00:00+00:00,2.83257072499294e+06,770781.2854767733,2312.3438564303196,2.656376758002964e+06,0.6995581551739711
2021-07-13T00:00:00+00:00,2.658464024700211e+06,315802.24090388825,947.4067227116647,2.6494364607767817e+06,0.7096105479757304
2021-07-14T00:00:00+00:00,2.561635494239705e+06,482630.48887325736,1447.891466619772,2.6312801247533807e+06,0.7307325260120064
2021-07-15T00:00:00+00:00,2.53134345896445e+06,354590.79653743305,1063.772389612299,2.612225905797416e+06,0.7465681214316057
2021-07-16T00:00:00+00:00,2.465884556044552e+06,429601.640314909,1288.804920944727,2.595736042084833e+06,0.7632936870331071
2021-07-17T00:00:00+00:00,2.4135757066518837e+06,216443.03436116324,649.3291030834897,2.5795727226220216e+06,0.7731174076339712
2021-07-18T00:00:00+00:00,2.4771966346236374e+06,241189.10712148782,723.5673213644635,2.5679346507446533e+06,0.7724396410964962
2021-07-19T00:00:00+00:00,2.3557274937803424e+06,203956.40353922872,611.8692106176861,2.5552168064400344e+06,0.7809906068315055
2021-07-20T00:00:00+00:00,2.1972414588669236e+06,303703.1414276159,911.1094242828477,2.5389591134803444e+06,0.7863499334296182
2021-07-21T00:00:00+00:00,2.364034393790136e+06,338577.2249493507,1015.7316748480521,2.5347224994774554e+06,0.7684188319170271
2021-07-22T00:00:00+00:00,2.512304533417388e+06,167013.55948200086,501.0406784460025,2.5438224706822936e+06,0.7486568346345237
2021-07-23T00:00:00+00:00,2.0587492605214682e+06,600348.9780336486,1801.0469341009455,2.5293947435012357e+06,0.7818803413503471
2021-07-24T00:00:00+00:00,2.1386933715875037e+06,468106.0044910448,1404.3180134731342,2.517769789117702e+06,0.8072777813942901
2021-07-25T00:00:00+00:00,2.106391127535451e+06,168146.63243397293,504.4398973019188,2.5162468888825546e+06,0.8119793700308257
2021-07-26T00:00:00+00:00,2.2948582011940414e+06,440835.6375007749,1322.5069125023247,2.524928210123794e+06,0.8304441654954955
2021-07-27T00:00:00+00:00,2.1939341985148154e+06,220074.50627340964,660.223518820229,2.5276240723630483e+06,0.8318653231958664
2021-07-28T00:00:00+00:00,2.2431113345701685e+06,216316.62953652354,648.9498886095706,2.5221521145227836e+06,0.8388916786819223
2021-07-29T00:00:00+00:00,2.279786636416745e+06,270314.284517896,810.9428535536881,2.511388970644292e+06,0.8477322194928315
2021-07-30T00:00:00+00:00,2.354716420189732e+06,290504.62562049984,871.5138768614994,2.5039641318240757e+06,0.8513383767164383
2021-07-31T00:00:00+00:00,2.4491930005208543e+06,226224.99302839412,678.6749790851824,2.498461076191766e+06,0.8478419432791678
2021-08-01T00:00:00+00:00,2.33205646009715e+06,326257.39014567505,978.7721704370252,2.492119944077027e+06,0.8613286745168056
2021-08-02T00:00:00+00:00,2.2925143843678613e+06,256012.22552853296,768.0366765855989,2.4816483775278423e+06,0.8709972974274596
2021-08-03T00:00:00+00:00,2.1968307593436306e+06,123479.5584756297,370.43867542688906,2.4646459322132873e+06,0.8550375410563752
2021-08-04T00:00:00+00:00,2.31679338024287e+06,171391.15798138853,514.1734739441656,2.449340031915521e+06,0.8321073037223402
2021-08-05T00:00:00+00:00,2.558137145889516e+06,451990.27388073824,1355.9708216422148,2.4379207963453387e+06,0.7610546492832226
2021-08-06T00:00:00+00:00,2.6591667467269725e+06,395019.0481749314,1185.0571445247942,2.428853785525332e+06,0.7528974423596819
2021-08-07T00:00:00+00:00,2.8194531609915155e+06,345755.1106162076,1037.2653318486227,2.4314998286198024e+06,0.6753372929499832
2021-08-08T00:00:00+00:00,2.882151393283981e+06,125303.94295141527,375.9118288542458,2.4362867714334805e+06,0.6398570434744563
2021-08-09T00:00:00+00:00,2.841716883399836e+06,324983.64087900583,974.9509226370175,2.4396031283982852e+06,0.6350826709401527
2021-08-10T00:00:00+00:00,2.998426007006862e+06,316104.62059855147,948.3138617956545,2.446221945082438e+06,0.6097514903129395
2021-08-11T00:00:00+00:00,3.1336420262737796e+06,1.075406687829171e+06,3226.2200634875135,2.456257655125133e+06,0.6266073252558674
2021-08-12T00:00:00+00:00,3.0568640683818227e+06,1.288674602575599e+06,3866.0238077267973,2.469537656581186e+06,0.6846938022313197
2021-08-13T00:00:00+00:00,3.473261162703237e+06,598645.0763057038,1795.9352289171113,2.4999251788633033e+06,0.6836106208004653
2021-08-14T00:00:00+00:00,3.5586851468673684e+06,458151.1477443783,1374.453443233135,2.5341699017934008e+06,0.6807478918619019
2021-08-15T00:00:00+00:00,5.539610846577831e+06,801011.9429488737,2403.0358288466214,2.6366274448111774e+06,0.6762695385674156
2021-08-16T00:00:00+00:00,6.0660514735888755e+06,2.8272877032224042e+06,8481.863109667212,2.7583766370424097e+06,0.7940766914874778
2021-08-17T00:00:00+00:00,5.9510519130798e+06,4.1838851693210234e+06,12551.65550796307,2.874171812990949e+06,0.9760805414769943
2021-08-18T00:00:00+00:00,6.607317532300207e+06,3.0847341227055187e+06,9254.202368116557,3.015891480941611e+06,1.0792246751185661
2021-08-19T00:00:00+00:00,6.763148327664603e+06,2.33310487934828e+06,6999.314638044841,3.1680883765682e+06,1.127307937885363
2021-08-20T00:00:00+00:00,7.6611100958263725e+06,1.660153810191693e+06,4980.461430575079,3.3446575666360753e+06,1.1294361371423827
2021-08-21T00:00:00+00:00,1.7490605938503534e+07,3.788492499112329e+06,11365.477497336986,3.8439342801389466e+06,1.1297091782096889
2021-08-22T00:00:00+00:00,1.8124598888540946e+07,2.2648160208629826e+06,6794.448062588947,4.379462601072929e+06,1.0508560329437917
2021-08-23T00:00:00+00:00,1.8949375385828964e+07,1.732164843734475e+06,5196.494531203425,4.939818668214311e+06,0.9715696459048554
2021-08-24T00:00:00+00:00,1.9199488869766526e+07,4.083969405758643e+06,12251.908217275928,5.509588592955348e+06,0.9819691862052009
2021-08-25T00:00:00+00:00,1.882065078799428e+07,2.209373549605144e+06,6628.120648815433,6.06044834584869e+06,0.9382372089901594
2021-08-26T00:00:00+00:00,1.8785230652610004e+07,3.9957028336112145e+06,11987.108500833643,6.613491560985195e+06,0.9488386130741518
2021-08-27T00:00:00+00:00,1.9038176059662584e+07,2.2024171408256586e+06,6607.251422476976,7.173327051821609e+06,0.9179795919651684
2021-08-28T00:00:00+00:00,1.9380640954305872e+07,1.1693691959657618e+06,3508.107587897285,7.743355529084581e+06,0.8685149972759714
2021-08-29T00:00:00+00:00,1.928811821774763e+07,1.3749839910734599e+06,4124.95197322038,8.307802255669844e+06,0.829870400749512
2021-08-30T00:00:00+00:00,1.9078691063991345e+07,1.5113266508697364e+06,4533.979952609209,8.862118857785527e+06,0.8005845057754682
2021-08-31T00:00:00+00:00,1.9358529457775213e+07,1.7679058268448655e+06,5303.717480534596,9.429667957708128e+06,0.7762491993183418
2021-09-01T00:00:00+00:00,2.079942586602613e+07,3.719721193988783e+06,11159.163581966348,1.0046565007096736e+07,0.7823679830406012
2021-09-02T00:00:00+00:00,2.129570411194958e+07,2.1422128599747936e+06,6426.638579924381,1.0683194118850267e+07,0.7652236873331503
2021-09-03T00:00:00+00:00,2.1255626276939504e+07,2.084801643685608e+06,6254.404931056824,1.1314488548740156e+07,0.7489092587252468
2021-09-04T00:00:00+00:00,2.1256978696698483e+07,1.4759953717389642e+06,4427.986115216892,1.1937783267100455e+07,0.7231887054735485
2021-09-05T00:00:00+00:00,2.1525209498148896e+07,3.743204049872284e+06,11229.612149616853,1.2566651358814519e+07,0.7285621782608801
2021-09-06T00:00:00+00:00,2.1772079255937036e+07,5.203373072101437e+06,15610.119216304309,1.319840556197937e+07,0.7511040059241775
2021-09-07T00:00:00+00:00,1.987622809582789e+07,2.745475425094167e+07,82364.26275282502,1.37648747853975e+07,1.029923610529359
2021-09-08T00:00:00+00:00,1.7680830659205936e+07,1.389906446171756e+07,41697.193385152685,1.4259511911257703e+07,1.1426987295860935
2021-09-09T00:00:00+00:00,1.7979067112554602e+07,5.52382693188998e+06,16571.48079566994,1.4758866614775961e+07,1.1590816065067533
2021-09-10T00:00:00+00:00,1.7484988887090996e+07,9.755508626956243e+06,29266.52588086873,1.5237244843469867e+07,1.2115593677349665
2021-09-11T00:00:00+00:00,1.76244676774398e+07,1.5366844926951556e+06,4610.053478085467,1.5722831630438467e+07,1.1766020718317634
2021-09-12T00:00:00+00:00,1.779503803915922e+07,1.4103149057968527e+06,4230.944717390558,1.6200224192987e+07,1.14974561727977
2021-09-13T00:00:00+00:00,1.707225314367611e+07,7.615226994294483e+06,22845.68098288345,1.6650676459547292e+07,1.1856960072981377
2021-09-14T00:00:00+00:00,1.7993586086028263e+07,4.063366503661809e+06,12190.099510985427,1.7065808967528977e+07,1.1866749444402012
2021-09-15T00:00:00+00:00,1.9276370657102898e+07,3.5800675073959893e+06,10740.202522187967,1.7506152940312777e+07,1.163533851627409
2021-09-16T00:00:00+00:00,2.014654093202188e+07,2.5024031090405416e+06,7507.2093271216245,1.7979335907610845e+07,1.1183221927515956
2021-09-17T00:00:00+00:00,1.8650087490843598e+07,3.5603137251477814e+06,10680.941175443344,1.8380761572895627e+07,1.0979349628340043
2021-09-18T00:00:00+00:00,1.8331849093905564e+07,1.3239333813804958e+06,3971.800144141487,1.8766384931770325e+07,1.0669849357516066
2021-09-19T00:00:00+00:00,1.7923004837394346e+07,996327.7007674386,2988.9831023023157,1.9108448089822587e+07,1.0424652517047837
2021-09-20T00:00:00+00:00,1.6175397782061486e+07,3.0261885404956755e+06,9078.565621487027,1.9064607817941185e+07,1.0386247605611032
2021-09-21T00:00:00+00:00,1.5183012268414464e+07,2.560922882077501e+06,7682.768646232503,1.8966554930603635e+07,1.046429700758434
2021-09-22T00:00:00+00:00,1.5280328460560923e+07,1.352334412972734e+06,4057.003238918202,1.8844253366428033e+07,1.0500767777037148
2021-09-23T00:00:00+00:00,1.606657185893375e+07,1.3998421740361536e+06,4199.526522108461,1.8739822799400277e+07,1.033584426727999
2021-09-24T00:00:00+00:00,1.5431380954782292e+07,2.198140595850625e+06,6594.421787551875,1.8626847138293207e+07,1.0397592528958377
2021-09-25T00:00:00+00:00,1.5220829275748279e+07,1.4123255223916702e+06,4236.97656717501,1.8508033759064484e+07,1.0246593479698218
2021-09-26T00:00:00+00:00,1.5741072162985688e+07,5.09518035800559e+06,15285.541074016768,1.839813029584192e+07,1.0553083684832145
2021-09-27T00:00:00+00:00,1.646328289028041e+07,2.174132753206304e+06,6522.398259618912,1.830088502704107e+07,1.0694807355849816
2021-09-28T00:00:00+00:00,1.562934114356141e+07,1.3713316320064561e+06,4113.994896019369,1.8178925791234862e+07,1.0766243526885604
2021-09-29T00:00:00+00:00,1.55992649249193e+07,1.3691782096647965e+06,4107.534628994389,1.8062944919932462e+07,1.0823096201860496
2021-09-30T00:00:00+00:00,1.5638768391206097e+07,1.1858573222435976e+06,3557.571966730793,1.7938952884380158e+07,1.084728836428303
2021-10-01T00:00:00+00:00,1.6437088491273105e+07,1.634361468158992e+06,4903.0844044769765,1.7793541638555057e+07,1.0753105683203468
2021-10-02T00:00:00+00:00,1.7382697697019417e+07,1.5618296862776561e+06,4685.489058832968,1.7663108091390718e+07,1.078125293587006
2021-10-03T00:00:00+00:00,1.7560438779815402e+07,819834.8235854802,2459.5044707564407,1.7539935174819913e+07,1.074445748226519
2021-10-04T00:00:00+00:00,1.7020799471821874e+07,1.3485644894987934e+06,4045.6934684963803,1.739872920065736e+07,1.0820232522736932
2021-10-05T00:00:00+00:00,1.686723611508643e+07,1.1615177076786954e+06,3484.553123036086,1.724346342122195e+07,1.0684098684646273
2021-10-06T00:00:00+00:00,1.6496968798661629e+07,953977.5373655133,2861.9326120965397,1.7067626405979432e+07,1.0405770761481803
2021-10-07T00:00:00+00:00,1.6501591016348792e+07,336947.29548087943,1010.8418864426383,1.695513850333013e+07,0.7979765482077483
2021-10-08T00:00:00+00:00,1.678221297631349e+07,503899.7402497507,1511.6992207492522,1.692518458056705e+07,0.6759251071245572
2021-10-09T00:00:00+00:00,1.669382763027052e+07,383614.2783593545,1150.8428350780634,1.6882343264490914e+07,0.6301426206128445
2021-10-10T00:00:00+00:00,1.655907527885823e+07,677657.8022350583,2032.9734067051747,1.6851479477549825e+07,0.5472599192493149
2021-10-11T00:00:00+00:00,1.572450605943734e+07,626171.3936923821,1878.5141810771463,1.6788147423616406e+07,0.5408636834995693
2021-10-12T00:00:00+00:00,1.5060122029260455e+07,626307.1133748522,1878.9213401245568,1.669698355661978e+07,0.5364917566503611
2021-10-13T00:00:00+00:00,1.5387662734657355e+07,587153.0863515652,1761.4592590546956,1.6640830542985823e+07,0.4724171963116145
2021-10-14T00:00:00+00:00,1.5710233160905102e+07,1.0235660214743959e+06,3070.6980644231876,1.656471877881505e+07,0.44596022020249765
2021-10-15T00:00:00+00:00,1.5817313133191114e+07,652263.338188059,1956.790014564177,1.6449416861351324e+07,0.42131999220469823
2021-10-16T00:00:00+00:00,1.6146025163738338e+07,705541.7830102625,2116.6253490307877,1.6316066335741874e+07,0.407583401543781
2021-10-17T00:00:00+00:00,1.6051030266698137e+07,678633.4274131509,2035.9002822394527,1.6229431094937027e+07,0.3820599535632155
2021-10-18T00:00:00+00:00,1.5677849078312458e+07,201292.60968426272,603.8778290527881,1.6140964427750587e+07,0.3733038231436179
2021-10-19T00:00:00+00:00,1.5609823868255382e+07,378977.0838139206,1136.9312514417618,1.6063858395445954e+07,0.3691004295419203
2021-10-20T00:00:00+00:00,1.5775895176635176e+07,1.8704829725249007e+06,5611.448917574702,1.6050541641931744e+07,0.3581740163981371
2021-10-21T00:00:00+00:00,1.563679642904114e+07,654947.5923632615,1964.8427770897845,1.6065667780619299e+07,0.339329487855915
2021-10-22T00:00:00+00:00,1.5418313194338337e+07,1.5125108891998467e+06,4537.532667599539,1.6070267271745212e+07,0.3407872599593364
2021-10-23T00:00:00+00:00,1.5236889518132789e+07,191094.70835451587,573.2841250635475,1.6042611193718513e+07,0.3296207632194205
2021-10-24T00:00:00+00:00,1.5345351006917654e+07,436092.3256754549,1308.2769770263649,1.6039743528789693e+07,0.31254229262211036
2021-10-25T00:00:00+00:00,1.5221130700772997e+07,220756.05536283168,662.268166088495,1.6039753576290518e+07,0.3009530885709823
2021-10-26T00:00:00+00:00,1.605944862867674e+07,1.489645044969684e+06,4468.935134909052,1.6050366125146886e+07,0.2657104415323398
2021-10-27T00:00:00+00:00,1.566702970452233e+07,2.0364384763991737e+06,6109.315429197522,1.602382435228828e+07,0.2648100396882232
2021-10-28T00:00:00+00:00,1.5125336027626453e+07,480008.413205589,1440.025239616767,1.6007024181757117e+07,0.2564013831647198
2021-10-29T00:00:00+00:00,1.547146628598138e+07,466318.6288595361,1398.9558865786082,1.6002764227125853e+07,0.24766827716112993
2021-10-30T00:00:00+00:00,1.5246010944951996e+07,384229.88308879896,1152.6896492663968,1.5989672312250715e+07,0.24005014552418855
2021-10-31T00:00:00+00:00,1.5049069001480626e+07,819863.9466374,2459.5918399122,1.5943404995924301e+07,0.2327772237505874
2021-11-01T00:00:00+00:00,1.5626255079934422e+07,1.5937443494079039e+06,4781.233048223711,1.5884856908688134e+07,0.23394861287659732
2021-11-02T00:00:00+00:00,1.650628124982928e+07,744028.8256869997,2232.086477060999,1.5849718324355263e+07,0.2337211569347778
2021-11-03T00:00:00+00:00,1.716118991778554e+07,685240.1195390195,2055.7203586170585,1.5854398005887385e+07,0.22712536299440447
2021-11-04T00:00:00+00:00,1.704779145544009e+07,366600.46870089433,1099.801406102683,1.586041651723251e+07,0.21922052356485583
2021-11-05T00:00:00+00:00,1.6824515163503174e+07,593159.9051007624,1779.479715302287,1.5871334729393896e+07,0.21552322602685894
2021-11-06T00:00:00+00:00,1.617317770559626e+07,956550.3167957444,2869.650950387233,1.5860387619035475e+07,0.22176629083987764
2021-11-07T00:00:00+00:00,1.6480937639222868e+07,343316.7433849859,1029.9502301549578,1.5850345107799122e+07,0.22032633121199113
2021-11-08T00:00:00+00:00,1.6864823855912745e+07,1.119138824373092e+06,3357.4164731192764,1.5856044981987197e+07,0.22748360132183484
2021-11-09T00:00:00+00:00,1.7805969098277654e+07,674439.5144437997,2023.318543331399,1.5897608109301178e+07,0.22685728177045572
2021-11-10T00:00:00+00:00,1.820378533544176e+07,2.425183558943846e+06,7275.550676831537,1.5980250751834659e+07,0.2432461242612838
2021-11-11T00:00:00+00:00,1.7738764284254164e+07,556370.2462966059,1669.1107388898176,1.6069538827001115e+07,0.24121562856116008
2021-11-12T00:00:00+00:00,1.7294789408104356e+07,691753.6063787264,2075.260819136179,1.6133109716116017e+07,0.24127658327884927
2021-11-13T00:00:00+00:00,1.7024083829664476e+07,80531.73193953722,241.59519581861164,1.6176904738407996e+07,0.23152935010535494
2021-11-14T00:00:00+00:00,1.729132226287917e+07,623202.4101843991,1869.6072305531973,1.6226038376064265e+07,0.2305488653071119
2021-11-15T00:00:00+00:00,1.715598688063947e+07,542091.730150852,1626.275190452556,1.6259703766627636e+07,0.22850333444640594
2021-11-16T00:00:00+00:00,1.564838965694497e+07,690471.6665099312,2071.414999529794,1.6246282412969198e+07,0.2288057783679097
2021-11-17T00:00:00+00:00,1.5323636250033522e+07,303582.95199428574,910.7488559828572,1.6234475318693234e+07,0.2299551117729107
2021-11-18T00:00:00+00:00,1.4935346387922006e+07,693049.287671518,2079.1478630145543,1.621199273601545e+07,0.23329617227647662
2021-11-19T00:00:00+00:00,1.4894078786133992e+07,1.410115366327822e+06,4230.346098983466,1.618259885633208e+07,0.22928199213613157
2021-11-20T00:00:00+00:00,1.3461148194743864e+07,449827.4295661743,1349.4822886985228,1.611007724852217e+07,0.22832787835705678
2021-11-21T00:00:00+00:00,1.337807039861203e+07,136441.06669747885,409.32320009243654,1.6042069155331293e+07,0.21591434574148347
2021-11-22T00:00:00+00:00,1.2856749420087162e+07,732748.1798118035,2198.2445394354104,1.5962731152063105e+07,0.22228093512066302
2021-11-23T00:00:00+00:00,1.3208847511934813e+07,409858.25273335696,1229.5747582000708,1.5891514368897013e+07,0.22301954426180629
2021-11-24T00:00:00+00:00,1.3283689149648612e+07,495344.3498951024,1486.033049685307,1.5826932983859533e+07,0.22663608102633684
2021-11-25T00:00:00+00:00,1.3567397485827362e+07,499530.3546945467,1498.5910640836403,1.574386461243122e+07,0.21802119485549953
2021-11-26T00:00:00+00:00,1.2728763464791255e+07,1.5470575987193466e+06,4641.17279615804,1.5645922404440185e+07,0.2145065449496905
2021-11-27T00:00:00+00:00,1.250696144016939e+07,835833.567016005,2507.5007010480153,1.5558643251524948e+07,0.21927756979629032
2021-11-28T00:00:00+00:00,1.2123021254644392e+07,658656.29085125,1975.9688725537503,1.5447028417147046e+07,0.22280441673636805
2021-11-29T00:00:00+00:00,1.2723494102726173e+07,350200.469258577,1050.6014077757309,1.5362944522406187e+07,0.22367831656381088
2021-11-30T00:00:00+00:00,1.2744842311811514e+07,821831.0139103289,2465.4930417309865,1.5286136966083882e+07,0.2248222973766827
2021-12-01T00:00:00+00:00,1.2945662618511304e+07,447999.29838019557,1343.9978951405867,1.5196783884036444e+07,0.2143827422716461
